tournament	date	date_real	aName	bName	aSets	bSets	aS1	aS2	aS3	aS4	aS5	bS1	bS2	bS3	bS4	bS5	surface	level	federation
ASB Classic - Auckland 2019 	06/01/2019 00:00	2019-01-06 00:00:00	Bradley Klahn 	Pablo Cuevas 	2	1	6	7	7	 	 	7	6	6	 	 	HARD 	atp 	ATP
ASB Classic - Auckland 2019 	06/01/2019 00:00	2019-01-06 00:00:00	Mackenzie Mcdonald 	Laslo Djere 	2	0	7	7	 	 	 	5	6	 	 	 	HARD 	atp 	ATP
ASB Classic - Auckland 2019 	06/01/2019 00:00	2019-01-06 00:00:00	Maximilian Marterer 	Thomas Fabbiano 	2	0	6	6	 	 	 	4	4	 	 	 	HARD 	atp 	ATP
ASB Classic - Auckland 2019 	06/01/2019 00:00	2019-01-06 00:00:00	Ugo Humbert 	Roberto Marcora 	2	0	6	7	 	 	 	2	6	 	 	 	HARD 	atp 	ATP
Brisbane International - Brisbane 2019 	06/01/2019 00:00	2019-01-06 00:00:00	Kei Nishikori 	Daniil Medvedev 	2	1	6	3	6	 	 	4	6	2	 	 	HARD 	atp 	ATP
Canberra Challenger 2019 	06/01/2019 00:00	2019-01-06 00:00:00	Fabrice Martin 	Milan Radojkovic 	2	0	6	6	 	 	 	1	4	 	 	 	HARD 	challeger 	ATP
Canberra Challenger 2019 	06/01/2019 00:00	2019-01-06 00:00:00	Michael Look 	Geoffrey Blancaneaux 	2	0	6	6	 	 	 	4	3	 	 	 	HARD 	challeger 	ATP
Canberra Challenger 2019 	06/01/2019 00:00	2019-01-06 00:00:00	Brydan Klein 	Dayne Kelly 	2	0	6	6	 	 	 	4	4	 	 	 	HARD 	challeger 	ATP
Canberra Challenger 2019 	06/01/2019 00:00	2019-01-06 00:00:00	Marco Bortolotti 	Thomas Bosancic 	2	0	6	6	 	 	 	2	2	 	 	 	HARD 	challeger 	ATP
Canberra Challenger 2019 	06/01/2019 00:00	2019-01-06 00:00:00	Maxime Chazal 	Aaron Addison 	2	0	6	6	 	 	 	4	3	 	 	 	HARD 	challeger 	ATP
Canberra Challenger 2019 	06/01/2019 00:00	2019-01-06 00:00:00	Tobias Simon 	Tom Evans 	2	0	6	6	 	 	 	3	2	 	 	 	HARD 	challeger 	ATP
Canberra Challenger 2019 	06/01/2019 00:00	2019-01-06 00:00:00	Harry Bourchier 	Yecong He 	2	1	6	2	6	 	 	4	6	1	 	 	HARD 	challeger 	ATP
Canberra Challenger 2019 	06/01/2019 00:00	2019-01-06 00:00:00	Andrew Harris 	Alexander Zhurbin 	2	1	7	3	6	 	 	5	6	3	 	 	HARD 	challeger 	ATP
Canberra Challenger 2019 	06/01/2019 00:00	2019-01-06 00:00:00	James Frawley 	David Barclay 	2	1	6	6	6	 	 	4	7	2	 	 	HARD 	challeger 	ATP
Canberra Challenger 2019 	06/01/2019 00:00	2019-01-06 00:00:00	Thomas Fancutt 	Zihao Xia 	2	0	6	6	 	 	 	3	2	 	 	 	HARD 	challeger 	ATP
Canberra Challenger 2019 	06/01/2019 00:00	2019-01-06 00:00:00	Marcelo Tomas Barrios Vera 	Jacob Grills 	2	0	6	6	 	 	 	3	3	 	 	 	HARD 	challeger 	ATP
Canberra Challenger 2019 	06/01/2019 00:00	2019-01-06 00:00:00	Marc Andrea Huesler 	Chien Hsun Lo 	2	0	7	6	 	 	 	5	2	 	 	 	HARD 	challeger 	ATP
Canberra Challenger 2019 	06/01/2019 00:00	2019-01-06 00:00:00	Lucas Vuradin 	James Ibrahim 	2	1	7	2	6	 	 	6	6	0	 	 	HARD 	challeger 	ATP
Da Nang Challenger 2019 	06/01/2019 00:00	2019-01-06 00:00:00	Cheong Eui Kim 	Sidharth Rawat 	2	0	6	6	 	 	 	3	1	 	 	 	HARD 	challeger 	ATP
Da Nang Challenger 2019 	06/01/2019 00:00	2019-01-06 00:00:00	N.Sriram Balaji 	Ji Sung Nam 	2	0	7	7	 	 	 	6	6	 	 	 	HARD 	challeger 	ATP
Da Nang Challenger 2019 	06/01/2019 00:00	2019-01-06 00:00:00	Yan Bai 	Tung Lin Wu 	2	0	7	6	 	 	 	5	3	 	 	 	HARD 	challeger 	ATP
Da Nang Challenger 2019 	06/01/2019 00:00	2019-01-06 00:00:00	Riccardo Bonadio 	Stefan Vujic 	2	0	6	6	 	 	 	4	2	 	 	 	HARD 	challeger 	ATP
Da Nang Challenger 2019 	06/01/2019 00:00	2019-01-06 00:00:00	Wishaya Trongcharoenchaikul 	Corentin Denolly 	2	1	1	6	6	 	 	6	3	4	 	 	HARD 	challeger 	ATP
Da Nang Challenger 2019 	06/01/2019 00:00	2019-01-06 00:00:00	Arjun Kadhe 	Alessandro Bega 	2	1	6	4	6	 	 	4	6	4	 	 	HARD 	challeger 	ATP
Da Nang Challenger 2019 	06/01/2019 00:00	2019-01-06 00:00:00	Nam Hoang Ly 	Daniel Altmaier 	2	1	7	4	7	 	 	6	6	6	 	 	HARD 	challeger 	ATP
Da Nang Challenger 2019 	06/01/2019 00:00	2019-01-06 00:00:00	Viktor Durasovic 	Shuichi Sekiguchi 	2	0	6	6	 	 	 	3	2	 	 	 	HARD 	challeger 	ATP
Da Nang Challenger 2019 	06/01/2019 00:00	2019-01-06 00:00:00	Youssef Hossam 	Jordi Samper Montana 	2	0	6	6	 	 	 	3	3	 	 	 	HARD 	challeger 	ATP
Da Nang Challenger 2019 	06/01/2019 00:00	2019-01-06 00:00:00	Kaito Uesugi 	Alafia Ayeni 	2	1	7	2	6	 	 	6	6	3	 	 	HARD 	challeger 	ATP
Da Nang Challenger 2019 	06/01/2019 00:00	2019-01-06 00:00:00	Benjamin Hassan 	Jeremy Jahn 	2	1	6	1	6	 	 	2	6	3	 	 	HARD 	challeger 	ATP
Da Nang Challenger 2019 	06/01/2019 00:00	2019-01-06 00:00:00	Manish Sureshkumar 	Pruchya Isarow 	2	0	7	6	 	 	 	5	3	 	 	 	HARD 	challeger 	ATP
Da Nang Challenger 2019 	06/01/2019 00:00	2019-01-06 00:00:00	Alen Avidzba 	Linh Giang Trinh 	2	0	6	6	 	 	 	3	4	 	 	 	HARD 	challeger 	ATP
Da Nang Challenger 2019 	06/01/2019 00:00	2019-01-06 00:00:00	Shinji Hazawa 	Yuta Shimizu 	2	0	6	6	 	 	 	4	4	 	 	 	HARD 	challeger 	ATP
M15 Anning 2019 	06/01/2019 00:00	2019-01-06 00:00:00	Francesco Bessire 	Kazuma Kawachi 	2	0	6	6	 	 	 	4	3	 	 	 	CLAY 	futures 	ITF
M15 Anning 2019 	06/01/2019 00:00	2019-01-06 00:00:00	Jianhui Li 	Cheng Han 	2	0	6	6	 	 	 	2	1	 	 	 	CLAY 	futures 	ITF
M15 Anning 2019 	06/01/2019 00:00	2019-01-06 00:00:00	Wei De Lin 	Runyu Zhao 	2	0	7	6	 	 	 	5	2	 	 	 	CLAY 	futures 	ITF
M15 Anning 2019 	06/01/2019 00:00	2019-01-06 00:00:00	Li Wie Tan 	Chenhe Li 	2	0	6	6	 	 	 	2	1	 	 	 	CLAY 	futures 	ITF
M15 Anning 2019 	06/01/2019 00:00	2019-01-06 00:00:00	Grigoriy Lomakin 	Ruikai Wang 	2	0	6	6	 	 	 	2	2	 	 	 	CLAY 	futures 	ITF
M15 Anning 2019 	06/01/2019 00:00	2019-01-06 00:00:00	Shao Fan Liu 	Cing Yang Meng 	2	0	6	7	 	 	 	4	6	 	 	 	CLAY 	futures 	ITF
M15 Anning 2019 	06/01/2019 00:00	2019-01-06 00:00:00	Liran Chen 	Tsung Hao Huang 	2	0	7	6	 	 	 	6	3	 	 	 	CLAY 	futures 	ITF
M15 Anning 2019 	06/01/2019 00:00	2019-01-06 00:00:00	Anirudh Chandrasekar 	Yuichiro Inui 	2	0	7	6	 	 	 	5	3	 	 	 	CLAY 	futures 	ITF
M15 Anning 2019 	06/01/2019 00:00	2019-01-06 00:00:00	Hanyi Liu 	Ren Nakamura 	2	1	4	7	1	 	 	6	5	7	 	 	CLAY 	futures 	ITF
M15 Anning 2019 	06/01/2019 00:00	2019-01-06 00:00:00	Andrea Bessire 	Yuquan Jin 	2	0	6	7	 	 	 	4	5	 	 	 	CLAY 	futures 	ITF
M15 Anning 2019 	06/01/2019 00:00	2019-01-06 00:00:00	Ye Cong Mo 	Daisuke Sumizawa 	2	0	6	6	 	 	 	1	4	 	 	 	CLAY 	futures 	ITF
M15 Anning 2019 	06/01/2019 00:00	2019-01-06 00:00:00	Palaphoom Kovapitukted 	Shi Hong Zeng 	2	0	6	6	 	 	 	3	3	 	 	 	CLAY 	futures 	ITF
M15 Anning 2019 	06/01/2019 00:00	2019-01-06 00:00:00	Eric Vanshelboim 	Luca Castelnuovo 	2	0	6	6	 	 	 	3	2	 	 	 	CLAY 	futures 	ITF
M25 Hong Kong 2019 	06/01/2019 00:00	2019-01-06 00:00:00	Evan Furness 	Julian Lenz 	1	0	5	 	 	 	 	6	 	 	 	 	HARD 	futures 	ITF
M25 Los Angeles 2019 	06/01/2019 00:00	2019-01-06 00:00:00	Brandon Holt 	Emilio Gomez 	2	0	6	6	 	 	 	3	3	 	 	 	HARD 	futures 	ITF
Noumea Challenger 2019 	06/01/2019 00:00	2019-01-06 00:00:00	Mikael Ymer 	Noah Rubin 	2	0	6	6	 	 	 	3	3	 	 	 	HARD 	challeger 	ATP
Orlando Challenger 2019 	06/01/2019 00:00	2019-01-06 00:00:00	Marcos Giron 	Darian King 	2	0	6	6	 	 	 	4	4	 	 	 	HARD 	challeger 	ATP
Playford Challenger 2019 	06/01/2019 00:00	2019-01-06 00:00:00	Rogerio Dutra Da Silva 	Mats Moraing 	2	0	6	6	 	 	 	3	2	 	 	 	HARD 	challeger 	ATP
Sydney International - Sydney 2019 	06/01/2019 00:00	2019-01-06 00:00:00	Guillermo Garcia Lopez 	Alex Bolt 	2	0	7	6	 	 	 	6	3	 	 	 	HARD 	atp 	ATP
Sydney International - Sydney 2019 	06/01/2019 00:00	2019-01-06 00:00:00	Guillermo Garcia Lopez 	Aljaz Bedene 	2	1	5	6	7	 	 	7	4	6	 	 	HARD 	atp 	ATP
Sydney International - Sydney 2019 	06/01/2019 00:00	2019-01-06 00:00:00	Martin Klizan 	Alexei Popyrin 	2	1	7	4	7	 	 	6	6	6	 	 	HARD 	atp 	ATP
Sydney International - Sydney 2019 	06/01/2019 00:00	2019-01-06 00:00:00	Guido Andreozzi 	Christopher O'Connell 	2	1	4	6	6	 	 	6	4	3	 	 	HARD 	atp 	ATP
Sydney International - Sydney 2019 	06/01/2019 00:00	2019-01-06 00:00:00	Alex Bolt 	Jaume Antoni Munar Clar 	2	1	3	7	6	 	 	6	5	3	 	 	HARD 	atp 	ATP
Sydney International - Sydney 2019 	06/01/2019 00:00	2019-01-06 00:00:00	Jordan Thompson 	Adrian Mannarino 	2	0	6	6	 	 	 	3	3	 	 	 	HARD 	atp 	ATP
Sydney International - Sydney 2019 	06/01/2019 00:00	2019-01-06 00:00:00	Yoshihito Nishioka 	Christian Garin 	2	0	6	7	 	 	 	3	5	 	 	 	HARD 	atp 	ATP
Sydney International - Sydney 2019 	06/01/2019 00:00	2019-01-06 00:00:00	Reilly Opelka 	Taro Daniel 	2	1	6	6	6	 	 	7	4	4	 	 	HARD 	atp 	ATP
Sydney International - Sydney 2019 	06/01/2019 00:00	2019-01-06 00:00:00	Andrey Rublev 	Guido Andreozzi 	2	0	7	6	 	 	 	5	2	 	 	 	HARD 	atp 	ATP
ASB Classic - Auckland 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Philipp Kohlschreiber 	Bradley Klahn 	2	0	6	7	 	 	 	4	6	 	 	 	HARD 	atp 	ATP
ASB Classic - Auckland 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Joao Sousa 	Denis Shapovalov 	2	1	4	6	6	 	 	6	4	4	 	 	HARD 	atp 	ATP
ASB Classic - Auckland 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Tennys Sandgren 	Maximilian Marterer 	2	0	6	6	 	 	 	3	4	 	 	 	HARD 	atp 	ATP
ASB Classic - Auckland 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Jan Lennard Struff 	Laslo Djere 	1	0	7	5	2	 	 	6	 	0	 	 	HARD 	atp 	ATP
ASB Classic - Auckland 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Cameron Norrie 	Benoit Paire 	2	0	6	6	 	 	 	3	2	 	 	 	HARD 	atp 	ATP
ASB Classic - Auckland 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Matteo Berrettini 	Mackenzie Mcdonald 	2	0	6	6	 	 	 	3	4	 	 	 	HARD 	atp 	ATP
ASB Classic - Auckland 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Taylor Harry Fritz 	Marius Copil 	2	1	4	6	6	 	 	6	3	4	 	 	HARD 	atp 	ATP
Canberra Challenger 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Brydan Klein 	Yunseong Chung 	2	1	7	6	6	 	 	6	7	0	 	 	HARD 	challeger 	ATP
Canberra Challenger 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Sadio Doumbia 	Colin Sinclair 	2	0	6	6	 	 	 	3	4	 	 	 	HARD 	challeger 	ATP
Canberra Challenger 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Jiri Vesely 	Marco Bortolotti 	2	0	6	6	 	 	 	3	3	 	 	 	HARD 	challeger 	ATP
Canberra Challenger 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Hugo Nys 	Lucas Vuradin 	2	0	6	6	 	 	 	3	1	 	 	 	HARD 	challeger 	ATP
Canberra Challenger 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Andrew Harris 	Di Wu 	2	0	6	7	 	 	 	4	5	 	 	 	HARD 	challeger 	ATP
Canberra Challenger 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Bradley Mousley 	Maxime Chazal 	2	1	5	7	7	 	 	7	6	6	 	 	HARD 	challeger 	ATP
Canberra Challenger 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Ilya Ivashka 	James Frawley 	2	1	4	6	7	 	 	6	1	6	 	 	HARD 	challeger 	ATP
Canberra Challenger 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Hugo Grenier 	Tobias Simon 	2	1	6	6	6	 	 	4	7	4	 	 	HARD 	challeger 	ATP
Canberra Challenger 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Marcelo Tomas Barrios Vera 	Roy Smith 	2	0	7	6	 	 	 	6	3	 	 	 	HARD 	challeger 	ATP
Canberra Challenger 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Elliot Benchetrit 	Thomas Fancutt 	2	0	7	7	 	 	 	6	6	 	 	 	HARD 	challeger 	ATP
Canberra Challenger 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Matthew Christopher Romios 	Sander Gille 	2	0	6	7	 	 	 	3	6	 	 	 	HARD 	challeger 	ATP
Canberra Challenger 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Chun Hsin Tseng 	Fabrice Martin 	2	0	6	7	 	 	 	3	6	 	 	 	HARD 	challeger 	ATP
Canberra Challenger 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Sem Verbeek 	Xin Gao 	2	1	1	7	6	 	 	6	6	3	 	 	HARD 	challeger 	ATP
Columbus Challenger 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Vincent Millot 	Kaichi Uchida 	2	0	6	6	 	 	 	4	4	 	 	 	I. HARD 	challeger 	ATP
Columbus Challenger 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Roberto Ortega Olmedo 	John Mcnally 	2	0	6	6	 	 	 	2	2	 	 	 	I. HARD 	challeger 	ATP
Columbus Challenger 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Evan King 	Federico Coria 	2	0	6	6	 	 	 	4	1	 	 	 	I. HARD 	challeger 	ATP
Columbus Challenger 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Laurynas Grigelis 	Liam Broady 	2	1	3	6	7	 	 	6	0	5	 	 	I. HARD 	challeger 	ATP
Columbus Challenger 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Ricardo Ojeda Lara 	Martin Joyce 	2	1	6	2	6	 	 	4	6	4	 	 	I. HARD 	challeger 	ATP
Columbus Challenger 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Scott Griekspoor 	Vaclav Safranek 	2	0	6	6	 	 	 	3	2	 	 	 	I. HARD 	challeger 	ATP
Columbus Challenger 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Jelle Sels 	Kyle Seelig 	2	0	6	6	 	 	 	1	3	 	 	 	I. HARD 	challeger 	ATP
Columbus Challenger 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Mikael Torpegaard 	Ante Pavic 	2	0	6	7	 	 	 	3	5	 	 	 	I. HARD 	challeger 	ATP
Columbus Challenger 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Enzo Couacaud 	Andrea Collarini 	2	0	7	6	 	 	 	6	2	 	 	 	I. HARD 	challeger 	ATP
Columbus Challenger 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Joao Menezes 	Alex Kobelt 	2	1	7	4	7	 	 	5	6	5	 	 	I. HARD 	challeger 	ATP
Columbus Challenger 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Jan Choinski 	Alejandro Gonzalez 	2	0	6	6	 	 	 	2	3	 	 	 	I. HARD 	challeger 	ATP
Columbus Challenger 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Lucas Miedler 	Tom Jomby 	2	1	6	3	6	 	 	4	6	3	 	 	I. HARD 	challeger 	ATP
Columbus Challenger 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Gijs Brouwer 	Yannick Mertens 	2	0	6	6	 	 	 	3	3	 	 	 	I. HARD 	challeger 	ATP
Columbus Challenger 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Jeff Wolf 	Stefan Kozlov 	2	0	6	7	 	 	 	2	6	 	 	 	I. HARD 	challeger 	ATP
Da Nang Challenger 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Cheong Eui Kim 	Renta Tokuda 	2	0	7	6	 	 	 	5	1	 	 	 	HARD 	challeger 	ATP
Da Nang Challenger 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Matteo Viola 	Wishaya Trongcharoenchaikul 	2	1	4	6	6	 	 	6	3	4	 	 	HARD 	challeger 	ATP
Da Nang Challenger 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Gerard Granollers 	Manish Sureshkumar 	2	0	6	6	 	 	 	2	4	 	 	 	HARD 	challeger 	ATP
Da Nang Challenger 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Yan Bai 	Evan Song 	2	0	6	6	 	 	 	4	4	 	 	 	HARD 	challeger 	ATP
Da Nang Challenger 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Denis Yevseyev 	Arjun Kadhe 	2	0	6	6	 	 	 	2	1	 	 	 	HARD 	challeger 	ATP
Da Nang Challenger 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Daniel Nguyen 	Teimuraz Gabashvili 	2	0	6	6	 	 	 	2	4	 	 	 	HARD 	challeger 	ATP
Da Nang Challenger 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Thai Kwiatkowski 	Youssef Hossam 	2	0	7	6	 	 	 	5	4	 	 	 	HARD 	challeger 	ATP
Da Nang Challenger 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Sasi Kumar Mukund 	Shinji Hazawa 	2	0	6	6	 	 	 	1	4	 	 	 	HARD 	challeger 	ATP
Da Nang Challenger 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Arthur Rinderknech 	Kaito Uesugi 	2	0	6	6	 	 	 	3	4	 	 	 	HARD 	challeger 	ATP
Da Nang Challenger 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Viktor Durasovic 	Antoine Escoffier 	2	0	7	7	 	 	 	6	5	 	 	 	HARD 	challeger 	ATP
Da Nang Challenger 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Benjamin Hassan 	Makoto Ochi 	2	1	3	6	6	 	 	6	0	0	 	 	HARD 	challeger 	ATP
Da Nang Challenger 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Alafia Ayeni 	Sonchat Ratiwatana 	2	0	6	7	 	 	 	4	6	 	 	 	HARD 	challeger 	ATP
M15 Anning 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Wei De Lin 	Jianhui Li 	2	0	6	6	 	 	 	3	4	 	 	 	CLAY 	futures 	ITF
M15 Anning 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Li Wie Tan 	Francesco Bessire 	2	0	6	6	 	 	 	4	3	 	 	 	CLAY 	futures 	ITF
M15 Anning 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Shao Fan Liu 	Grigoriy Lomakin 	2	0	6	6	 	 	 	3	0	 	 	 	CLAY 	futures 	ITF
M15 Anning 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Anirudh Chandrasekar 	Andrea Bessire 	2	1	2	6	1	 	 	6	3	1	 	 	CLAY 	futures 	ITF
M15 Anning 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Hanyi Liu 	Liran Chen 	2	1	7	4	1	 	 	5	6	3	 	 	CLAY 	futures 	ITF
M15 Anning 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Ye Cong Mo 	Palaphoom Kovapitukted 	2	0	6	6	 	 	 	2	2	 	 	 	CLAY 	futures 	ITF
M15 Manacor 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Mohamed Nazim Makhlouf 	Alvaro Saez Royuela Ariza 	2	1	3	6	1	 	 	6	3	4	 	 	CLAY 	futures 	ITF
M15 Manacor 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Dennis Uspensky 	Jack Gibbens 	2	0	6	6	 	 	 	4	4	 	 	 	CLAY 	futures 	ITF
M15 Manacor 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Sheng Hao Zhou 	Digvijaypratap Singh 	2	0	6	6	 	 	 	2	4	 	 	 	CLAY 	futures 	ITF
M15 Manacor 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Eric Ahren Moonga 	Stephanos Schinas 	2	0	6	6	 	 	 	1	2	 	 	 	CLAY 	futures 	ITF
M15 Manacor 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Juan Pablo Canas Garcia 	Daniel Rincon 	2	0	6	6	 	 	 	0	2	 	 	 	CLAY 	futures 	ITF
M15 Manacor 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Simon Freund 	Vasil Yehorov 	2	0	6	6	 	 	 	1	1	 	 	 	CLAY 	futures 	ITF
M15 Manacor 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Sergi Perez Contri 	Barney Fitzpatrick 	2	0	6	6	 	 	 	2	0	 	 	 	CLAY 	futures 	ITF
M15 Manacor 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Gerard Escandell Juan 	Zakhar Trapeznikov 	2	0	6	6	 	 	 	4	2	 	 	 	CLAY 	futures 	ITF
M15 Manacor 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Benjamin Winter Lopez 	Abedallah Shelbayh 	2	0	6	6	 	 	 	1	1	 	 	 	CLAY 	futures 	ITF
M15 Manacor 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Jake Hersey 	Marco Mania 	2	0	6	6	 	 	 	1	0	 	 	 	CLAY 	futures 	ITF
M15 Manacor 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Pau Perez Contri 	Gregorio Cordonnier 	2	1	7	1	1	 	 	6	6	9	 	 	CLAY 	futures 	ITF
M15 Manacor 2019 	07/01/2019 00:00	2019-01-07 00:00:00	David Enfedaque Manogue 	Ignacio Benzal Alia 	2	0	6	6	 	 	 	4	1	 	 	 	CLAY 	futures 	ITF
M15 Monastir 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Lukas Marsoun 	Victor Gurevich 	1	0	w 	 	 	 	 	 	 	 	 	 	HARD 	futures 	ITF
M15 Monastir 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Marouan Ferchichi 	Taha Kapadia 	2	1	5	7	1	 	 	7	5	8	 	 	HARD 	futures 	ITF
M15 Monastir 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Pedro Munafo 	Victor Ernaelsteen 	2	1	2	7	1	 	 	6	6	7	 	 	HARD 	futures 	ITF
M15 Monastir 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Hendrik Jebens 	Maxim Krapivin 	2	0	6	6	 	 	 	1	0	 	 	 	HARD 	futures 	ITF
M15 Monastir 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Mathieu Garcia 	Sergey Bolotov 	2	1	6	6	1	 	 	7	4	3	 	 	HARD 	futures 	ITF
M15 Monastir 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Sergey Bolotov 	Cheraag Bajwa 	2	0	7	6	 	 	 	5	2	 	 	 	HARD 	futures 	ITF
M15 Monastir 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Tobias Brutscher 	Luke Stevenson 	2	1	5	6	1	 	 	7	4	0	 	 	HARD 	futures 	ITF
M15 Monastir 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Allan Deschamps 	Lukas Marsoun 	2	1	6	5	1	 	 	2	7	8	 	 	HARD 	futures 	ITF
M15 Monastir 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Allan Deschamps 	Aliaksandr Prudnikau 	2	0	7	7	 	 	 	6	5	 	 	 	HARD 	futures 	ITF
M15 Monastir 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Preston Brown 	Tobias Brutscher 	2	0	6	6	 	 	 	1	2	 	 	 	HARD 	futures 	ITF
M15 Monastir 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Maxim Krapivin 	Mehdi Haddad 	2	0	6	6	 	 	 	1	1	 	 	 	HARD 	futures 	ITF
M15 Monastir 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Victor Ernaelsteen 	Mohamed Anouar Braham 	2	0	6	6	 	 	 	4	3	 	 	 	HARD 	futures 	ITF
M15 Monastir 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Alexander Romay 	Marouan Ferchichi 	2	0	6	7	 	 	 	1	5	 	 	 	HARD 	futures 	ITF
M15 Monastir 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Alexander Romay 	Babji Siva Atturu 	2	0	6	6	 	 	 	2	3	 	 	 	HARD 	futures 	ITF
M15+H Bagnoles-de-l'Orne 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Quentin Gueydan 	Joshua Dous Karpenschif 	2	0	6	6	 	 	 	4	4	 	 	 	CLAY 	futures 	ITF
M15+H Bagnoles-de-l'Orne 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Maxime Hamou 	Gabriel Sanchez 	2	0	6	6	 	 	 	0	1	 	 	 	CLAY 	futures 	ITF
M15+H Bagnoles-de-l'Orne 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Maxime Hamou 	Maxence Bertimon 	2	0	6	6	 	 	 	2	4	 	 	 	CLAY 	futures 	ITF
M15+H Bagnoles-de-l'Orne 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Lucas Bouquet 	Mario Stino 	2	0	6	6	 	 	 	2	1	 	 	 	CLAY 	futures 	ITF
M15+H Bagnoles-de-l'Orne 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Alexandre Peyrot 	Raphael Perot 	2	1	4	6	1	 	 	6	4	9	 	 	CLAY 	futures 	ITF
M15+H Bagnoles-de-l'Orne 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Amaury Delmas 	Hugo Pierre 	2	1	6	2	1	 	 	1	6	6	 	 	CLAY 	futures 	ITF
