tournament,date,aName,bName,aSets,bSets,aS1,aS2,aS3,aS4,aS5,bS1,bS2,bS3,bS4,bS5,surface,level,federation
Barletta Challenger 2019 ,2019-04-08 00:00:00 ,Karim Mohamed Maamoun ,Vaclav Safranek ,2 ,1 ,4 ,7 ,6 , , ,6 ,6 ,3 , , ,CLAY ,challeger ,ATP
Barletta Challenger 2019 ,2019-04-08 00:00:00 ,Denis Yevseyev ,Skander Mansouri ,2 ,1 ,6 ,3 ,7 , , ,4 ,6 ,6 , , ,CLAY ,challeger ,ATP
Barletta Challenger 2019 ,2019-04-08 00:00:00 ,Daniel Masur ,Tomislav Brkic ,2 ,0 ,6 ,6 , , , ,1 ,2 , , , ,CLAY ,challeger ,ATP
Barletta Challenger 2019 ,2019-04-08 00:00:00 ,Johannes Haerteis ,Marco Bortolotti ,2 ,1 ,4 ,6 ,6 , , ,6 ,1 ,4 , , ,CLAY ,challeger ,ATP
Barletta Challenger 2019 ,2019-04-08 00:00:00 ,Sumit Nagal ,Matteo Arnaldi ,2 ,0 ,6 ,7 , , , ,3 ,5 , , , ,CLAY ,challeger ,ATP
Barletta Challenger 2019 ,2019-04-08 00:00:00 ,Nino Serdarusic ,Norbert Gombos ,2 ,0 ,6 ,7 , , , ,1 ,6 , , , ,CLAY ,challeger ,ATP
Barletta Challenger 2019 ,2019-04-08 00:00:00 ,Julian Ocleppo ,Aldin Setkic ,2 ,0 ,6 ,6 , , , ,1 ,3 , , , ,CLAY ,challeger ,ATP
Barletta Challenger 2019 ,2019-04-08 00:00:00 ,Javier Barranco Cosano ,Marco Bortolotti ,2 ,1 ,6 ,5 ,6 , , ,3 ,7 ,2 , , ,CLAY ,challeger ,ATP
Barletta Challenger 2019 ,2019-04-08 00:00:00 ,Pavel Kotov ,Steve Darcis ,2 ,1 ,4 ,6 ,7 , , ,6 ,2 ,6 , , ,CLAY ,challeger ,ATP
Barletta Challenger 2019 ,2019-04-08 00:00:00 ,Jacopo Berrettini ,Roberto Marcora ,1 ,0 ,6 ,1 ,4 , , ,4 ,6 ,2 , , ,CLAY ,challeger ,ATP
Barletta Challenger 2019 ,2019-04-08 00:00:00 ,Jannik Sinner ,Gian Marco Moroni ,2 ,1 ,0 ,6 ,6 , , ,6 ,4 ,1 , , ,CLAY ,challeger ,ATP
Barletta Challenger 2019 ,2019-04-08 00:00:00 ,Lorenzo Musetti ,Gastao Elias ,2 ,0 ,6 ,6 , , , ,3 ,4 , , , ,CLAY ,challeger ,ATP
Grand Prix Hassan II - Marrakech 2019 ,2019-04-08 00:00:00 ,Adrian Menendez Maceiras ,Elliot Benchetrit ,2 ,0 ,7 ,7 , , , ,5 ,5 , , , ,CLAY ,atp ,ATP
Grand Prix Hassan II - Marrakech 2019 ,2019-04-08 00:00:00 ,Jo Wilfried Tsonga ,Cedrik Marcel Stebe ,2 ,0 ,6 ,7 , , , ,1 ,6 , , , ,CLAY ,atp ,ATP
Grand Prix Hassan II - Marrakech 2019 ,2019-04-08 00:00:00 ,Gilles Simon ,Jozef Kovalik ,2 ,0 ,6 ,6 , , , ,4 ,1 , , , ,CLAY ,atp ,ATP
Grand Prix Hassan II - Marrakech 2019 ,2019-04-08 00:00:00 ,Facundo Bagnis ,Elias Ymer ,2 ,1 ,1 ,6 ,7 , , ,6 ,3 ,5 , , ,CLAY ,atp ,ATP
Grand Prix Hassan II - Marrakech 2019 ,2019-04-08 00:00:00 ,Guido Andreozzi ,Albert Ramos Vinolas ,2 ,0 ,6 ,7 , , , ,3 ,6 , , , ,CLAY ,atp ,ATP
Grand Prix Hassan II - Marrakech 2019 ,2019-04-08 00:00:00 ,Taro Daniel ,Mischa Zverev ,2 ,0 ,6 ,6 , , , ,3 ,0 , , , ,CLAY ,atp ,ATP
Grand Prix Hassan II - Marrakech 2019 ,2019-04-08 00:00:00 ,Kyle Edmund ,Ugo Humbert ,2 ,0 ,6 ,6 , , , ,3 ,2 , , , ,CLAY ,atp ,ATP
Grand Prix Hassan II - Marrakech 2019 ,2019-04-08 00:00:00 ,Lorenzo Sonego ,Carlos Berlocq ,2 ,0 ,6 ,7 , , , ,4 ,5 , , , ,CLAY ,atp ,ATP
Grand Prix Hassan II - Marrakech 2019 ,2019-04-08 00:00:00 ,Alejandro Davidovich Fokina ,Evgeny Karlovskiy ,2 ,0 ,6 ,6 , , , ,2 ,2 , , , ,CLAY ,atp ,ATP
M15 Antalya 2019 ,2019-04-08 00:00:00 ,Christian Hirschmueller ,Justin Boulais ,1 ,0 ,5 , , , , ,5 , , , , ,CLAY ,futures ,ITF
M15 Antalya 2019 ,2019-04-08 00:00:00 ,Bernardo Saraiva ,Dzianis Zharyn ,2 ,1 ,7 ,4 ,1 , , ,5 ,6 ,7 , , ,CLAY ,futures ,ITF
M15 Antalya 2019 ,2019-04-08 00:00:00 ,Luca Gelhardt ,Mert Naci Turker ,2 ,1 ,3 ,6 ,1 , , ,6 ,3 ,5 , , ,CLAY ,futures ,ITF
M15 Antalya 2019 ,2019-04-08 00:00:00 ,Mikhail Korovin ,Daniil Gusev ,2 ,0 ,6 ,6 , , , ,3 ,1 , , , ,CLAY ,futures ,ITF
M15 Antalya 2019 ,2019-04-08 00:00:00 ,Alexandru Vasile Manole ,Jose Joaquin Miranda Cisneros ,2 ,0 ,6 ,6 , , , ,4 ,3 , , , ,CLAY ,futures ,ITF
M15 Antalya 2019 ,2019-04-08 00:00:00 ,Maxim Ratniuk ,Ivan Zaytsev ,2 ,0 ,6 ,6 , , , ,0 ,2 , , , ,CLAY ,futures ,ITF
M15 Antalya 2019 ,2019-04-08 00:00:00 ,Vladimir Korolev ,Noel Larwig ,2 ,0 ,6 ,6 , , , ,2 ,0 , , , ,CLAY ,futures ,ITF
M15 Antalya 2019 ,2019-04-08 00:00:00 ,Vladimir Filip ,Mehluli Don Ayanda Sibanda ,2 ,1 ,6 ,1 ,1 , , ,3 ,6 ,4 , , ,CLAY ,futures ,ITF
M15 Antalya 2019 ,2019-04-08 00:00:00 ,Sam Taylor ,Flemming Peters ,2 ,1 ,6 ,4 ,1 , , ,4 ,6 ,7 , , ,CLAY ,futures ,ITF
M15 Antalya 2019 ,2019-04-08 00:00:00 ,Oleg Prihodko ,Bingyu Yu ,2 ,0 ,6 ,6 , , , ,1 ,1 , , , ,CLAY ,futures ,ITF
M15 Antalya 2019 ,2019-04-08 00:00:00 ,David Szintai ,Kaya Arinc ,2 ,0 ,6 ,6 , , , ,2 ,0 , , , ,CLAY ,futures ,ITF
M15 Antalya 2019 ,2019-04-08 00:00:00 ,Vlad Andrei Dancu ,Valentin Vanta ,2 ,1 ,7 ,2 ,1 , , ,6 ,6 ,5 , , ,CLAY ,futures ,ITF
M15 Antalya 2019 ,2019-04-08 00:00:00 ,Dan Alexandru Tomescu ,Alen Rogic Hadzalic ,2 ,1 ,5 ,6 ,1 , , ,7 ,3 ,7 , , ,CLAY ,futures ,ITF
M15 Antalya 2019 ,2019-04-08 00:00:00 ,Damien Wenger ,Filip Duda ,2 ,1 ,3 ,7 ,1 , , ,6 ,6 ,5 , , ,CLAY ,futures ,ITF
M15 Antalya 2019 ,2019-04-08 00:00:00 ,Michael Gloeckler ,Shamael Chaudhry ,2 ,0 ,6 ,7 , , , ,4 ,5 , , , ,CLAY ,futures ,ITF
M15 Antalya 2019 ,2019-04-08 00:00:00 ,Andrey Uvarov ,Vladyslav Orlov ,2 ,1 ,2 ,7 ,1 , , ,6 ,6 ,8 , , ,CLAY ,futures ,ITF
M15 Cancun 2019 ,2019-04-08 00:00:00 ,Alejandro Mendoza ,Jorge Jimenez ,2 ,0 ,6 ,6 , , , ,1 ,1 , , , ,HARD ,futures ,ITF
M15 Cancun 2019 ,2019-04-08 00:00:00 ,Mikal Statham ,Alejandro Hoyos Franco ,2 ,0 ,6 ,6 , , , ,3 ,1 , , , ,HARD ,futures ,ITF
M15 Cancun 2019 ,2019-04-08 00:00:00 ,Ivan Endara ,Jody Maginley ,2 ,1 ,6 ,6 ,1 , , ,7 ,4 ,8 , , ,HARD ,futures ,ITF
M15 Cancun 2019 ,2019-04-08 00:00:00 ,Quentin Gueydan ,Erick Sanchez ,2 ,0 ,6 ,6 , , , ,1 ,0 , , , ,HARD ,futures ,ITF
M15 Cancun 2019 ,2019-04-08 00:00:00 ,Sebastian Eguez ,Skyler Butts ,2 ,0 ,6 ,6 , , , ,4 ,2 , , , ,HARD ,futures ,ITF
M15 Cancun 2019 ,2019-04-08 00:00:00 ,Jean Thirouin ,John Patrick Mullane ,2 ,0 ,6 ,6 , , , ,4 ,2 , , , ,HARD ,futures ,ITF
M15 Cancun 2019 ,2019-04-08 00:00:00 ,Errol Smith ,Matyas Fuele ,2 ,1 ,7 ,4 ,1 , , ,5 ,6 ,8 , , ,HARD ,futures ,ITF
M15 Cancun 2019 ,2019-04-08 00:00:00 ,Sid Donarski ,A.j. Catanzariti ,2 ,0 ,6 ,6 , , , ,2 ,2 , , , ,HARD ,futures ,ITF
M15 Cancun 2019 ,2019-04-08 00:00:00 ,Austin Rapp ,Razvan Sabau ,2 ,0 ,6 ,6 , , , ,3 ,2 , , , ,HARD ,futures ,ITF
M15 Cancun 2019 ,2019-04-08 00:00:00 ,Jordan Hasson ,Andrew Cahn ,2 ,1 ,5 ,6 ,1 , , ,7 ,3 ,5 , , ,HARD ,futures ,ITF
M15 Cancun 2019 ,2019-04-08 00:00:00 ,Robert Kelly ,Julian Bradley ,2 ,0 ,6 ,6 , , , ,4 ,3 , , , ,HARD ,futures ,ITF
M15 Cancun 2019 ,2019-04-08 00:00:00 ,Tyler Mercier ,Rodolfo Villavicencio Castro ,2 ,0 ,6 ,6 , , , ,1 ,1 , , , ,HARD ,futures ,ITF
M15 Cancun 2019 ,2019-04-08 00:00:00 ,Rafael E. Grovas ,Christian Langmo ,1 ,0 ,w , , , , , , , , , ,HARD ,futures ,ITF
M15 Reus 2019 ,2019-04-08 00:00:00 ,Albert Alcaraz Ivorra ,Paul Cayre ,2 ,0 ,6 ,6 , , , ,2 ,3 , , , ,CLAY ,futures ,ITF
M15 Reus 2019 ,2019-04-08 00:00:00 ,Albert Alcaraz Ivorra ,Cayetano March ,2 ,0 ,6 ,6 , , , ,4 ,2 , , , ,CLAY ,futures ,ITF
M15 Reus 2019 ,2019-04-08 00:00:00 ,Joffrey De Schepper ,Rafael Mazon Hernandez ,2 ,0 ,6 ,6 , , , ,0 ,1 , , , ,CLAY ,futures ,ITF
M15 Reus 2019 ,2019-04-08 00:00:00 ,Joffrey De Schepper ,Georgii Kravchenko ,2 ,1 ,6 ,3 ,1 , , ,3 ,6 ,8 , , ,CLAY ,futures ,ITF
M15 Reus 2019 ,2019-04-08 00:00:00 ,Paul Cayre ,Pol Sanchez Vinas ,2 ,0 ,7 ,6 , , , ,5 ,4 , , , ,CLAY ,futures ,ITF
M15 Reus 2019 ,2019-04-08 00:00:00 ,Juan Pablo Canas Garcia ,Hugo Pontico ,2 ,0 ,6 ,6 , , , ,2 ,4 , , , ,CLAY ,futures ,ITF
M15 Reus 2019 ,2019-04-08 00:00:00 ,Albert Roglan ,Martins Rocens ,2 ,0 ,6 ,6 , , , ,3 ,2 , , , ,CLAY ,futures ,ITF
M15 Reus 2019 ,2019-04-08 00:00:00 ,Albert Roglan ,Patrick Mayer (GER) ,1 ,0 ,6 ,3 , , , ,3 ,0 , , , ,CLAY ,futures ,ITF
M15 Reus 2019 ,2019-04-08 00:00:00 ,Sergi Perez Contri ,Arnau Rodriguez Queralto ,2 ,0 ,6 ,6 , , , ,1 ,0 , , , ,CLAY ,futures ,ITF
M15 Reus 2019 ,2019-04-08 00:00:00 ,Sergi Perez Contri ,Juan Pablo Canas Garcia ,2 ,1 ,6 ,1 ,1 , , ,4 ,6 ,3 , , ,CLAY ,futures ,ITF
M15 Reus 2019 ,2019-04-08 00:00:00 ,Patrick Mayer (GER) ,Jordi Garcia Mestre ,2 ,0 ,6 ,6 , , , ,3 ,0 , , , ,CLAY ,futures ,ITF
M15 Reus 2019 ,2019-04-08 00:00:00 ,Remy Bertola ,Xavier Gabarro ,2 ,0 ,6 ,6 , , , ,4 ,4 , , , ,CLAY ,futures ,ITF
M15 Reus 2019 ,2019-04-08 00:00:00 ,Luis Faria ,Francisco Cabral ,2 ,0 ,6 ,6 , , , ,4 ,4 , , , ,CLAY ,futures ,ITF
M15 Reus 2019 ,2019-04-08 00:00:00 ,Nikita Mashtakov ,Arnau Santillana ,2 ,0 ,6 ,6 , , , ,0 ,0 , , , ,CLAY ,futures ,ITF
M15 Reus 2019 ,2019-04-08 00:00:00 ,Nikita Mashtakov ,Remy Bertola ,2 ,1 ,6 ,5 ,1 , , ,3 ,7 ,5 , , ,CLAY ,futures ,ITF
M15 Reus 2019 ,2019-04-08 00:00:00 ,Ivan Marrero Curbelo ,Adrian Exposito ,2 ,0 ,7 ,6 , , , ,6 ,0 , , , ,CLAY ,futures ,ITF
M15 Reus 2019 ,2019-04-08 00:00:00 ,Louis Dussin ,Luis Faria ,2 ,0 ,6 ,7 , , , ,3 ,5 , , , ,CLAY ,futures ,ITF
M15 Reus 2019 ,2019-04-08 00:00:00 ,Louis Dussin ,Alex Marti Pujolras ,2 ,1 ,3 ,7 ,1 , , ,6 ,5 ,1 , , ,CLAY ,futures ,ITF
M15 Reus 2019 ,2019-04-08 00:00:00 ,Michiel De Krom ,Pol Fernandez ,2 ,0 ,6 ,6 , , , ,4 ,1 , , , ,CLAY ,futures ,ITF
M15 Reus 2019 ,2019-04-08 00:00:00 ,Michiel De Krom ,Ivan Marrero Curbelo ,2 ,0 ,6 ,6 , , , ,2 ,0 , , , ,CLAY ,futures ,ITF
M15 Reus 2019 ,2019-04-08 00:00:00 ,Georgii Kravchenko ,Christian Oliveira ,2 ,0 ,6 ,7 , , , ,2 ,6 , , , ,CLAY ,futures ,ITF
M15 Reus 2019 ,2019-04-08 00:00:00 ,Florent Bax ,Benjamin Winter Lopez ,2 ,1 ,7 ,2 ,1 , , ,6 ,6 ,4 , , ,CLAY ,futures ,ITF
M15 Reus 2019 ,2019-04-08 00:00:00 ,Florent Bax ,Marc Monclus Matamala ,2 ,0 ,6 ,6 , , , ,1 ,3 , , , ,CLAY ,futures ,ITF
M15 Reus 2019 ,2019-04-08 00:00:00 ,Benjamin Winter Lopez ,Roger Ordeig ,2 ,0 ,6 ,6 , , , ,4 ,3 , , , ,CLAY ,futures ,ITF
M15 Sharm El Sheikh 2019 ,2019-04-08 00:00:00 ,Roman Blokhin ,Philipp Dittmer ,2 ,0 ,6 ,6 , , , ,4 ,4 , , , ,HARD ,futures ,ITF
M15 Sharm El Sheikh 2019 ,2019-04-08 00:00:00 ,Ali Dawani ,Anatoliy Petrenko ,2 ,0 ,7 ,6 , , , ,5 ,3 , , , ,HARD ,futures ,ITF
M15 Sharm El Sheikh 2019 ,2019-04-08 00:00:00 ,Lucas Hellfritsch ,Artem Zharkov ,2 ,0 ,6 ,6 , , , ,1 ,1 , , , ,HARD ,futures ,ITF
M15 Sharm El Sheikh 2019 ,2019-04-08 00:00:00 ,Philip Bachmaier ,Kamil Gajewski ,2 ,0 ,6 ,6 , , , ,3 ,2 , , , ,HARD ,futures ,ITF
M15 Sharm El Sheikh 2019 ,2019-04-08 00:00:00 ,Marius Ruzgas ,Akim Zarichanskyy ,2 ,0 ,6 ,6 , , , ,1 ,2 , , , ,HARD ,futures ,ITF
M15 Sharm El Sheikh 2019 ,2019-04-08 00:00:00 ,Joao Pedro Alcantara ,Anurag Nenwani ,2 ,0 ,6 ,7 , , , ,3 ,6 , , , ,HARD ,futures ,ITF
M15 Sharm El Sheikh 2019 ,2019-04-08 00:00:00 ,Gian Marco Ortenzi ,Igor Solomatin ,2 ,0 ,6 ,6 , , , ,2 ,4 , , , ,HARD ,futures ,ITF
M15 Sharm El Sheikh 2019 ,2019-04-08 00:00:00 ,Filip Kolasinski ,Niklas Guttau ,2 ,0 ,7 ,6 , , , ,6 ,2 , , , ,HARD ,futures ,ITF
M15 Sunrise 2019 ,2019-04-08 00:00:00 ,Vladimir Uzhylovsky ,Perry Gregg ,2 ,1 ,3 ,6 ,1 , , ,6 ,1 ,6 , , ,CLAY ,futures ,ITF
M15 Sunrise 2019 ,2019-04-08 00:00:00 ,Maximiliano Estevez ,Masaki Posey ,2 ,0 ,6 ,7 , , , ,4 ,5 , , , ,CLAY ,futures ,ITF
M15 Sunrise 2019 ,2019-04-08 00:00:00 ,Junior A. Ore ,Alexander Cozbinov ,2 ,1 ,6 ,3 ,1 , , ,4 ,6 ,4 , , ,CLAY ,futures ,ITF
M15 Sunrise 2019 ,2019-04-08 00:00:00 ,Maksim Tikhomirov ,Gabriel Pipko ,2 ,0 ,6 ,6 , , , ,0 ,0 , , , ,CLAY ,futures ,ITF
M15 Sunrise 2019 ,2019-04-08 00:00:00 ,Boris Arias ,Joao Ferreira BRA ,2 ,0 ,6 ,6 , , , ,2 ,0 , , , ,CLAY ,futures ,ITF
M15 Sunrise 2019 ,2019-04-08 00:00:00 ,Dragos Constantin Ignat ,Alan Kohen ,2 ,0 ,7 ,6 , , , ,6 ,0 , , , ,CLAY ,futures ,ITF
M15 Sunrise 2019 ,2019-04-08 00:00:00 ,Matic Spec ,Victor Nunez ,2 ,1 ,4 ,6 ,1 , , ,6 ,1 ,8 , , ,CLAY ,futures ,ITF
M15 Sunrise 2019 ,2019-04-08 00:00:00 ,Justin Butsch ,Ritik Sundaram ,2 ,0 ,6 ,6 , , , ,3 ,1 , , , ,CLAY ,futures ,ITF
M15 Sunrise 2019 ,2019-04-08 00:00:00 ,Strong Kirchheimer ,Santiago Salazar ,2 ,0 ,6 ,6 , , , ,2 ,2 , , , ,CLAY ,futures ,ITF
M15 Sunrise 2019 ,2019-04-08 00:00:00 ,Peter Bertran ,Jose Olivares ,2 ,1 ,2 ,6 ,1 , , ,6 ,3 ,6 , , ,CLAY ,futures ,ITF
M15 Sunrise 2019 ,2019-04-08 00:00:00 ,Baker Newman ,Youssef Rajia ,2 ,0 ,6 ,6 , , , ,1 ,1 , , , ,CLAY ,futures ,ITF
M15 Sunrise 2019 ,2019-04-08 00:00:00 ,Nicolas Mejia ,John Harrison Richmond ,2 ,0 ,6 ,6 , , , ,0 ,1 , , , ,CLAY ,futures ,ITF
M15 Sunrise 2019 ,2019-04-08 00:00:00 ,Alexander Knight ,Gabriel Donev ,2 ,0 ,6 ,6 , , , ,4 ,3 , , , ,CLAY ,futures ,ITF
M15 Sunrise 2019 ,2019-04-08 00:00:00 ,Rowland Phillips ,Felix Corwin ,2 ,1 ,6 ,2 ,1 , , ,1 ,6 ,6 , , ,CLAY ,futures ,ITF
M15 Sunrise 2019 ,2019-04-08 00:00:00 ,Janmagnus Johnson ,Grey Hamilton ,2 ,0 ,6 ,7 , , , ,2 ,5 , , , ,CLAY ,futures ,ITF
M15 Sunrise 2019 ,2019-04-08 00:00:00 ,Yeudy Villar ,Alex Blumenberg ,2 ,0 ,7 ,6 , , , ,6 ,4 , , , ,CLAY ,futures ,ITF
M15 Tabarka 2019 ,2019-04-08 00:00:00 ,Adrien Bossel ,Mattia Rossi ,2 ,0 ,6 ,7 , , , ,2 ,6 , , , ,CLAY ,futures ,ITF
M15 Tabarka 2019 ,2019-04-08 00:00:00 ,Gabriele Maria Noce ,Alvaro Saez Royuela Ariza ,2 ,0 ,6 ,6 , , , ,3 ,2 , , , ,CLAY ,futures ,ITF
M15 Tabarka 2019 ,2019-04-08 00:00:00 ,Gabriele Maria Noce ,Nikolay Vylegzhanin ,2 ,1 ,1 ,6 ,1 , , ,6 ,2 ,9 , , ,CLAY ,futures ,ITF
M15 Tabarka 2019 ,2019-04-08 00:00:00 ,Gregorio Cordonnier ,Neil Oberleitner ,2 ,0 ,6 ,6 , , , ,1 ,3 , , , ,CLAY ,futures ,ITF
M15 Tabarka 2019 ,2019-04-08 00:00:00 ,Simon Freund ,Paul Valsecchi ,2 ,0 ,6 ,6 , , , ,4 ,2 , , , ,CLAY ,futures ,ITF
M15 Tabarka 2019 ,2019-04-08 00:00:00 ,Andrea Borroni ,Shayan Najam ,2 ,0 ,6 ,6 , , , ,1 ,1 , , , ,CLAY ,futures ,ITF
M15 Tabarka 2019 ,2019-04-08 00:00:00 ,Mattia Rossi ,Pietro Pirolt ,2 ,0 ,6 ,6 , , , ,4 ,1 , , , ,CLAY ,futures ,ITF
M15 Tabarka 2019 ,2019-04-08 00:00:00 ,Amaury Delmas ,Mayeul Darras ,2 ,1 ,1 ,6 ,1 , , ,6 ,1 ,8 , , ,CLAY ,futures ,ITF
M15 Tabarka 2019 ,2019-04-08 00:00:00 ,Alessandro Coppini ,Loic Ratsaratany ,2 ,1 ,4 ,6 ,1 , , ,6 ,3 ,7 , , ,CLAY ,futures ,ITF
M15 Tabarka 2019 ,2019-04-08 00:00:00 ,Alexander Donski ,Andrea Borroni ,2 ,0 ,6 ,7 , , , ,4 ,6 , , , ,CLAY ,futures ,ITF
M15 Tabarka 2019 ,2019-04-08 00:00:00 ,Kristjan Tamm ,Alessandro Coppini ,2 ,0 ,6 ,6 , , , ,3 ,2 , , , ,CLAY ,futures ,ITF
M15 Tabarka 2019 ,2019-04-08 00:00:00 ,Paul Valsecchi ,Skander Ben Abdallah ,2 ,0 ,6 ,6 , , , ,2 ,1 , , , ,CLAY ,futures ,ITF
M15 Tabarka 2019 ,2019-04-08 00:00:00 ,Luigi Sorrentino ,Vitalii Shcherba ,2 ,0 ,6 ,6 , , , ,0 ,3 , , , ,CLAY ,futures ,ITF
M15 Tabarka 2019 ,2019-04-08 00:00:00 ,Luigi Sorrentino ,Darko Jandric ,2 ,0 ,6 ,6 , , , ,3 ,0 , , , ,CLAY ,futures ,ITF
M15 Tabarka 2019 ,2019-04-08 00:00:00 ,Mayeul Darras ,Mohamed Ali Abibsi ,2 ,1 ,6 ,3 ,1 , , ,2 ,6 ,2 , , ,CLAY ,futures ,ITF
M15 Tabarka 2019 ,2019-04-08 00:00:00 ,Neil Oberleitner ,Paul Chu ,2 ,0 ,6 ,6 , , , ,4 ,1 , , , ,CLAY ,futures ,ITF
M15 Tabarka 2019 ,2019-04-08 00:00:00 ,Nikolay Vylegzhanin ,Mohamed Nazim Makhlouf ,2 ,0 ,6 ,6 , , , ,4 ,2 , , , ,CLAY ,futures ,ITF
M25 Matsuyama 2019 ,2019-04-08 00:00:00 ,Shota Iino ,Masayoshi Ono ,2 ,0 ,7 ,6 , , , ,6 ,0 , , , ,HARD ,futures ,ITF
M25 Matsuyama 2019 ,2019-04-08 00:00:00 ,Ken Onishi ,Yuhei Kono ,2 ,1 ,6 ,6 ,1 , , ,2 ,7 ,6 , , ,HARD ,futures ,ITF
M25 Matsuyama 2019 ,2019-04-08 00:00:00 ,Ren Nakamura ,Kentaro Otsuka ,2 ,0 ,7 ,6 , , , ,5 ,3 , , , ,HARD ,futures ,ITF
M25 Matsuyama 2019 ,2019-04-08 00:00:00 ,Tomohiro Masabayashi ,Hayato Kudo ,2 ,0 ,6 ,6 , , , ,1 ,2 , , , ,HARD ,futures ,ITF
M25 Matsuyama 2019 ,2019-04-08 00:00:00 ,Kousuke Ogura ,Yusuke Kusuhara ,2 ,0 ,6 ,6 , , , ,4 ,3 , , , ,HARD ,futures ,ITF
M25 Matsuyama 2019 ,2019-04-08 00:00:00 ,Kazuki Shimizu ,Yuichiro Inui ,2 ,0 ,6 ,6 , , , ,2 ,0 , , , ,HARD ,futures ,ITF
M25 Matsuyama 2019 ,2019-04-08 00:00:00 ,Rinky Hijikata ,Gen Nakamura ,2 ,0 ,6 ,6 , , , ,1 ,4 , , , ,HARD ,futures ,ITF
M25 Matsuyama 2019 ,2019-04-08 00:00:00 ,Taketo Takamisawa ,Taisei Ichikawa ,2 ,0 ,6 ,7 , , , ,2 ,5 , , , ,HARD ,futures ,ITF
M25 Santa Margherita Di Pula 2019 ,2019-04-08 00:00:00 ,Yan Sabanin ,Alexei Filenkov ,2 ,0 ,6 ,6 , , , ,0 ,1 , , , ,CLAY ,futures ,ITF
M25 Santa Margherita Di Pula 2019 ,2019-04-08 00:00:00 ,Laurent Lokoli ,Miljan Zekic ,2 ,1 ,5 ,7 ,6 , , ,7 ,5 ,2 , , ,CLAY ,futures ,ITF
M25 Santa Margherita Di Pula 2019 ,2019-04-08 00:00:00 ,Matej Sabanov ,Yu Lun Xie ,2 ,0 ,6 ,6 , , , ,0 ,2 , , , ,CLAY ,futures ,ITF
M25 Santa Margherita Di Pula 2019 ,2019-04-08 00:00:00 ,Ivan Sabanov ,Daniel Damian ,2 ,0 ,6 ,6 , , , ,1 ,1 , , , ,CLAY ,futures ,ITF
M25 Santa Margherita Di Pula 2019 ,2019-04-08 00:00:00 ,Luca George Tatomir ,Matteo Masala ,2 ,0 ,6 ,6 , , , ,2 ,0 , , , ,CLAY ,futures ,ITF
M25 Santa Margherita Di Pula 2019 ,2019-04-08 00:00:00 ,Stephanos Schinas ,Roberto Binaghi ,2 ,0 ,6 ,6 , , , ,4 ,0 , , , ,CLAY ,futures ,ITF
M25 Santa Margherita Di Pula 2019 ,2019-04-08 00:00:00 ,Giovanni Rizzuti ,Marcel Marlon Sudzum ,2 ,0 ,6 ,6 , , , ,2 ,0 , , , ,CLAY ,futures ,ITF
M25 Santa Margherita Di Pula 2019 ,2019-04-08 00:00:00 ,Vlad Victor Cornea ,Giacomo Dambrosi ,2 ,0 ,6 ,7 , , , ,3 ,5 , , , ,CLAY ,futures ,ITF
M25 Santa Margherita Di Pula 2019 ,2019-04-08 00:00:00 ,Afonso Salgado ,Milan Radojkovic ,2 ,0 ,6 ,6 , , , ,2 ,2 , , , ,CLAY ,futures ,ITF
M25 Santa Margherita Di Pula 2019 ,2019-04-08 00:00:00 ,Edoardo Lavagno ,Andrija Jevtic ,2 ,0 ,6 ,6 , , , ,2 ,0 , , , ,CLAY ,futures ,ITF
M25 Santa Margherita Di Pula 2019 ,2019-04-08 00:00:00 ,Nikola Jevtic ,Paolo Dagnino ,2 ,0 ,7 ,7 , , , ,6 ,6 , , , ,CLAY ,futures ,ITF
M25 Shymkent 2019 ,2019-04-08 00:00:00 ,Alexander Pavlioutchenkov ,Shokhrukh Abdumalikov ,2 ,0 ,6 ,6 , , , ,2 ,3 , , , ,CLAY ,futures ,ITF
M25 Shymkent 2019 ,2019-04-08 00:00:00 ,George Tsivadze ,Maksim Maslov ,2 ,0 ,6 ,6 , , , ,2 ,2 , , , ,CLAY ,futures ,ITF
M25 Shymkent 2019 ,2019-04-08 00:00:00 ,Sagadat Ayap ,Igor Shrolik ,2 ,1 ,6 ,4 ,1 , , ,4 ,6 ,4 , , ,CLAY ,futures ,ITF
M25 Shymkent 2019 ,2019-04-08 00:00:00 ,Sanetulla Kutybaev ,Roman Khassanov ,1 ,0 ,w , , , , , , , , , ,CLAY ,futures ,ITF
M25 Shymkent 2019 ,2019-04-08 00:00:00 ,Sharobiddin Abzalov ,Klim Ivanov ,2 ,0 ,6 ,6 , , , ,1 ,1 , , , ,CLAY ,futures ,ITF
M25 Shymkent 2019 ,2019-04-08 00:00:00 ,Alexander Boborykin ,Danil Ozernoy ,2 ,0 ,6 ,6 , , , ,0 ,0 , , , ,CLAY ,futures ,ITF
M25 Shymkent 2019 ,2019-04-08 00:00:00 ,Philipp Klimov ,Sardor Pulatov ,2 ,1 ,2 ,6 ,1 , , ,6 ,4 ,4 , , ,CLAY ,futures ,ITF
M25 Shymkent 2019 ,2019-04-08 00:00:00 ,Aliaksandr Liaonenka ,Sultan Narbekov ,2 ,0 ,6 ,7 , , , ,1 ,6 , , , ,CLAY ,futures ,ITF
