tournament,date,date_real,aName,bName,aSets,bSets,aS1,aS2,aS3,aS4,aS5,bS1,bS2,bS3,bS4,bS5,surface,level,federation
Budapest Challenger 2019 ,07/02/2019 00:00,2019-02-07 00:00:00,Mathias Bourgue ,Baptiste Crepatte ,2,0,6,6, , , ,3,2, , , ,I. HARD ,challeger ,ATP
Budapest Challenger 2019 ,07/02/2019 00:00,2019-02-07 00:00:00,Alex Molcan ,Maxime Janvier ,2,0,6,6, , , ,2,4, , , ,I. HARD ,challeger ,ATP
Budapest Challenger 2019 ,07/02/2019 00:00,2019-02-07 00:00:00,Filip Horansky ,Filippo Baldi ,2,1,3,6,6, , ,6,2,1, , ,I. HARD ,challeger ,ATP
Budapest Challenger 2019 ,07/02/2019 00:00,2019-02-07 00:00:00,Zdenek Kolar ,Uladzimir Ignatik ,2,1,6,5,7, , ,4,7,5, , ,I. HARD ,challeger ,ATP
Budapest Challenger 2019 ,07/02/2019 00:00,2019-02-07 00:00:00,Alexander Bublik ,Pavel Kotov ,2,1,6,6,6, , ,7,2,2, , ,I. HARD ,challeger ,ATP
Chennai Challenger 2019 ,07/02/2019 00:00,2019-02-07 00:00:00,Gianluca Mager ,Collin Altamirano ,2,0,6,6, , , ,3,1, , , ,HARD ,challeger ,ATP
Chennai Challenger 2019 ,07/02/2019 00:00,2019-02-07 00:00:00,Nicola Kuhn ,Antoine Escoffier ,1,0,4,7,5,4, ,6,6, ,0, ,HARD ,challeger ,ATP
Chennai Challenger 2019 ,07/02/2019 00:00,2019-02-07 00:00:00,Andrew Harris ,Gianluca Mager ,2,0,7,7, , , ,6,6, , , ,HARD ,challeger ,ATP
Chennai Challenger 2019 ,07/02/2019 00:00,2019-02-07 00:00:00,Alejandro Davidovich Fokina ,Saketh Sai Myneni ,2,0,6,7, , , ,3,6, , , ,HARD ,challeger ,ATP
Chennai Challenger 2019 ,07/02/2019 00:00,2019-02-07 00:00:00,Nicola Kuhn ,Duckhee Lee ,2,0,6,6, , , ,4,4, , , ,HARD ,challeger ,ATP
Chennai Challenger 2019 ,07/02/2019 00:00,2019-02-07 00:00:00,Brydan Klein ,Soon Woo Kwon ,2,1,6,4,6, , ,4,6,3, , ,HARD ,challeger ,ATP
Chennai Challenger 2019 ,07/02/2019 00:00,2019-02-07 00:00:00,James Duckworth ,Gastao Elias ,2,1,4,7,7, , ,6,5,5, , ,HARD ,challeger ,ATP
Chennai Challenger 2019 ,07/02/2019 00:00,2019-02-07 00:00:00,Sasi Kumar Mukund ,Mohamed Safwat ,2,0,6,6, , , ,3,4, , , ,HARD ,challeger ,ATP
Chennai Challenger 2019 ,07/02/2019 00:00,2019-02-07 00:00:00,Corentin Moutet ,Laurynas Grigelis ,2,0,6,6, , , ,2,3, , , ,HARD ,challeger ,ATP
Chennai Challenger 2019 ,07/02/2019 00:00,2019-02-07 00:00:00,Prajnesh Gunneswaran ,Arjun Kadhe ,2,0,6,6, , , ,4,2, , , ,HARD ,challeger ,ATP
Cordoba Open - Cordoba 2019 ,07/02/2019 00:00,2019-02-07 00:00:00,Jaume Antoni Munar Clar ,Marco Cecchinato ,2,1,6,3,6, , ,3,6,1, , ,CLAY ,atp ,ATP
Cordoba Open - Cordoba 2019 ,07/02/2019 00:00,2019-02-07 00:00:00,Federico Delbonis ,Roberto Carballes Baena ,2,1,6,6,6, , ,7,2,2, , ,CLAY ,atp ,ATP
Cordoba Open - Cordoba 2019 ,07/02/2019 00:00,2019-02-07 00:00:00,Pablo Cuevas ,Malek Jaziri ,2,0,7,6, , , ,6,2, , , ,CLAY ,atp ,ATP
Cordoba Open - Cordoba 2019 ,07/02/2019 00:00,2019-02-07 00:00:00,Aljaz Bedene ,Fabio Fognini ,2,0,6,6, , , ,1,4, , , ,CLAY ,atp ,ATP
Dallas Challenger 2019 ,07/02/2019 00:00,2019-02-07 00:00:00,Emilio Gomez ,Christopher Eubanks ,2,0,7,7, , , ,6,6, , , ,I. HARD ,challeger ,ATP
Dallas Challenger 2019 ,07/02/2019 00:00,2019-02-07 00:00:00,Mitchell Krueger ,Roberto Cid ,2,1,6,3,6, , ,4,6,3, , ,I. HARD ,challeger ,ATP
Dallas Challenger 2019 ,07/02/2019 00:00,2019-02-07 00:00:00,Mario Vilella Martinez ,Ryan Harrison ,1,0,w , , , , , , , , , ,I. HARD ,challeger ,ATP
Dallas Challenger 2019 ,07/02/2019 00:00,2019-02-07 00:00:00,Bjorn Fratangelo ,Jared Hiltzik ,2,0,7,7, , , ,6,6, , , ,I. HARD ,challeger ,ATP
Dallas Challenger 2019 ,07/02/2019 00:00,2019-02-07 00:00:00,Dominik Koepfer ,Evan King ,2,0,7,7, , , ,5,6, , , ,I. HARD ,challeger ,ATP
Dallas Challenger 2019 ,07/02/2019 00:00,2019-02-07 00:00:00,Jason Jung ,Borna Gojo ,2,0,6,7, , , ,2,6, , , ,I. HARD ,challeger ,ATP
Dallas Challenger 2019 ,07/02/2019 00:00,2019-02-07 00:00:00,Reilly Opelka ,Thomaz Bellucci ,2,0,6,6, , , ,4,4, , , ,I. HARD ,challeger ,ATP
Dallas Challenger 2019 ,07/02/2019 00:00,2019-02-07 00:00:00,Marcos Giron ,Emilio Gomez ,2,0,6,6, , , ,3,4, , , ,I. HARD ,challeger ,ATP
Dallas Challenger 2019 ,07/02/2019 00:00,2019-02-07 00:00:00,Mitchell Krueger ,Mario Vilella Martinez ,2,0,6,6, , , ,2,1, , , ,I. HARD ,challeger ,ATP
Dallas Challenger 2019 ,07/02/2019 00:00,2019-02-07 00:00:00,Brayden Schnur ,Martin Redlicki ,2,0,6,6, , , ,4,4, , , ,I. HARD ,challeger ,ATP
DIEMA XTRA Sofia Open - Sofia 2019 ,07/02/2019 00:00,2019-02-07 00:00:00,Martin Klizan ,Daniel Brands ,2,0,7,6, , , ,6,4, , , ,I. HARD ,atp ,ATP
DIEMA XTRA Sofia Open - Sofia 2019 ,07/02/2019 00:00,2019-02-07 00:00:00,Marton Fucsovics ,Yannick Maden ,2,1,7,3,6, , ,6,6,4, , ,I. HARD ,atp ,ATP
DIEMA XTRA Sofia Open - Sofia 2019 ,07/02/2019 00:00,2019-02-07 00:00:00,Fernando Verdasco ,Marius Copil ,2,1,6,4,6, , ,2,6,1, , ,I. HARD ,atp ,ATP
DIEMA XTRA Sofia Open - Sofia 2019 ,07/02/2019 00:00,2019-02-07 00:00:00,Daniil Medvedev ,Robin Haase ,2,1,5,6,6, , ,7,2,2, , ,I. HARD ,atp ,ATP
DIEMA XTRA Sofia Open - Sofia 2019 ,07/02/2019 00:00,2019-02-07 00:00:00,Gael Monfils ,Mikhail Kukushkin ,2,0,7,6, , , ,5,3, , , ,I. HARD ,atp ,ATP
DIEMA XTRA Sofia Open - Sofia 2019 ,07/02/2019 00:00,2019-02-07 00:00:00,Stefanos Tsitsipas ,Jan Lennard Struff ,2,0,7,6, , , ,6,4, , , ,I. HARD ,atp ,ATP
M15 Claremont 2019 ,07/02/2019 00:00,2019-02-07 00:00:00,Gage Brymer ,Fernando Yamacita ,2,0,6,6, , , ,1,0, , , ,HARD ,futures ,ITF
M15 Claremont 2019 ,07/02/2019 00:00,2019-02-07 00:00:00,Colin Sinclair ,Luke Jacob Gamble ,2,0,6,6, , , ,2,3, , , ,HARD ,futures ,ITF
M15 Claremont 2019 ,07/02/2019 00:00,2019-02-07 00:00:00,George Goldhoff ,Joao Pedro Sorgi ,2,0,6,6, , , ,4,4, , , ,HARD ,futures ,ITF
M15 Claremont 2019 ,07/02/2019 00:00,2019-02-07 00:00:00,Michail Pervolarakis ,Julian Bradley ,2,0,6,6, , , ,2,1, , , ,HARD ,futures ,ITF
M15 Claremont 2019 ,07/02/2019 00:00,2019-02-07 00:00:00,Jenson Brooksby ,Jumpei Yamasaki ,2,0,6,6, , , ,2,1, , , ,HARD ,futures ,ITF
M15 Claremont 2019 ,07/02/2019 00:00,2019-02-07 00:00:00,George Goldhoff ,Gage Brymer ,2,0,6,6, , , ,4,4, , , ,HARD ,futures ,ITF
M15 Claremont 2019 ,07/02/2019 00:00,2019-02-07 00:00:00,Lucas Poullain ,Nick Chappell ,1,0,7,2, , , ,5,0, , , ,HARD ,futures ,ITF
M15 Claremont 2019 ,07/02/2019 00:00,2019-02-07 00:00:00,Henry Craig ,Alexios Halebian ,2,0,6,6, , , ,2,2, , , ,HARD ,futures ,ITF
M15 Claremont 2019 ,07/02/2019 00:00,2019-02-07 00:00:00,Colin Sinclair ,Tyler Lu ,2,0,6,6, , , ,3,3, , , ,HARD ,futures ,ITF
M15 Claremont 2019 ,07/02/2019 00:00,2019-02-07 00:00:00,Jordi Arconada ,Isaiah Strode ,2,0,7,6, , , ,5,1, , , ,HARD ,futures ,ITF
M15 Claremont 2019 ,07/02/2019 00:00,2019-02-07 00:00:00,Jose Olivares ,Joao Lucas Reis Da Silva ,2,1,6,2,6, , ,4,6,4, , ,HARD ,futures ,ITF
M15 Claremont 2019 ,07/02/2019 00:00,2019-02-07 00:00:00,Michail Pervolarakis ,Gonzalo Lama ,2,1,4,6,6, , ,6,1,4, , ,HARD ,futures ,ITF
M15 Grenoble 2019 ,07/02/2019 00:00,2019-02-07 00:00:00,Clement Tabur ,Ronan Joncour ,1,0,6,4, , , ,2,1, , , ,I. HARD ,futures ,ITF
M15 Grenoble 2019 ,07/02/2019 00:00,2019-02-07 00:00:00,Geoffrey Blancaneaux ,Marat Deviatiarov ,2,1,7,6,6, , ,5,7,4, , ,I. HARD ,futures ,ITF
M15 Grenoble 2019 ,07/02/2019 00:00,2019-02-07 00:00:00,Julian Ocleppo ,Hugo Gaston ,1,0,6,2,7,1, ,7, ,5,0, ,I. HARD ,futures ,ITF
M15 Grenoble 2019 ,07/02/2019 00:00,2019-02-07 00:00:00,Yannick Mertens ,Ugo Blanchet ,2,1,3,6,6, , ,6,4,4, , ,I. HARD ,futures ,ITF
M15 Grenoble 2019 ,07/02/2019 00:00,2019-02-07 00:00:00,Yanais Laurent ,Luca Giacomini ,2,0,6,6, , , ,1,4, , , ,I. HARD ,futures ,ITF
M15 Grenoble 2019 ,07/02/2019 00:00,2019-02-07 00:00:00,Niels Desein ,Hugo Voljacques ,2,1,2,6,6, , ,6,2,2, , ,I. HARD ,futures ,ITF
M15 Grenoble 2019 ,07/02/2019 00:00,2019-02-07 00:00:00,Matteo Martineau ,Kyrian Jacquet ,2,0,7,6, , , ,6,1, , , ,I. HARD ,futures ,ITF
M15 Grenoble 2019 ,07/02/2019 00:00,2019-02-07 00:00:00,Leny Mitjana ,Baptiste Anselmo ,2,0,6,6, , , ,4,2, , , ,I. HARD ,futures ,ITF
M15 Grenoble 2019 ,07/02/2019 00:00,2019-02-07 00:00:00,Clement Tabur ,Quentin Robert (1994) ,2,1,6,6,6, , ,7,3,3, , ,I. HARD ,futures ,ITF
M15 Kaarst 2019 ,07/02/2019 00:00,2019-02-07 00:00:00,Lucas Gerch ,Henri Squire ,2,0,7,7, , , ,6,5, , , ,CARPET ,futures ,ITF
M15 Kaarst 2019 ,07/02/2019 00:00,2019-02-07 00:00:00,Mats Rosenkranz ,Daniel De Jonge ,2,1,4,6,6, , ,6,2,3, , ,CARPET ,futures ,ITF
M15 Kaarst 2019 ,07/02/2019 00:00,2019-02-07 00:00:00,Constantin Schmitz ,Petr Nouza ,2,1,6,1,6, , ,4,6,3, , ,CARPET ,futures ,ITF
M15 Kaarst 2019 ,07/02/2019 00:00,2019-02-07 00:00:00,Igor Sijsling ,Mick Veldheer ,2,0,6,6, , , ,2,2, , , ,CARPET ,futures ,ITF
M15 Kaarst 2019 ,07/02/2019 00:00,2019-02-07 00:00:00,Botic Van De Zandschulp ,Dalibor Svrcina ,2,1,3,6,6, , ,6,0,4, , ,CARPET ,futures ,ITF
M15 Kaarst 2019 ,07/02/2019 00:00,2019-02-07 00:00:00,Kai Wehnelt ,Karlo Cubelic ,2,0,7,7, , , ,6,6, , , ,CARPET ,futures ,ITF
M15 Kaarst 2019 ,07/02/2019 00:00,2019-02-07 00:00:00,Robin Stanek ,Vadym Ursu ,2,0,6,6, , , ,4,4, , , ,CARPET ,futures ,ITF
M15 Kaarst 2019 ,07/02/2019 00:00,2019-02-07 00:00:00,Samuele Ramazzotti ,Ondrej Krstev ,2,0,6,6, , , ,4,3, , , ,CARPET ,futures ,ITF
M25 Oberentfelden 2019 ,07/02/2019 00:00,2019-02-07 00:00:00,Julian Lenz ,Antoine Bellier ,2,1,6,6,6, , ,4,7,4, , ,CARPET ,futures ,ITF
M25 Oberentfelden 2019 ,07/02/2019 00:00,2019-02-07 00:00:00,Elmar Ejupovic ,Ryan Shane ,2,1,7,1,7, , ,5,6,6, , ,CARPET ,futures ,ITF
M25 Oberentfelden 2019 ,07/02/2019 00:00,2019-02-07 00:00:00,Evan Furness ,Andrew Watson ,2,1,4,7,6, , ,6,6,3, , ,CARPET ,futures ,ITF
M25 Oberentfelden 2019 ,07/02/2019 00:00,2019-02-07 00:00:00,Lloyd Glasspool ,Mattia Bellucci ,2,1,6,7,6, , ,7,5,0, , ,CARPET ,futures ,ITF
M25 Oberentfelden 2019 ,07/02/2019 00:00,2019-02-07 00:00:00,Edan Leshem ,Jakub Paul ,2,1,6,6,6, , ,4,7,4, , ,CARPET ,futures ,ITF
M25 Oberentfelden 2019 ,07/02/2019 00:00,2019-02-07 00:00:00,Albano Olivetti ,Jakob Aichhorn ,2,0,6,7, , , ,4,6, , , ,CARPET ,futures ,ITF
M25 Oberentfelden 2019 ,07/02/2019 00:00,2019-02-07 00:00:00,Jerome Kym ,Takanyi Garanganga ,2,0,6,7, , , ,3,5, , , ,CARPET ,futures ,ITF
M25 Oberentfelden 2019 ,07/02/2019 00:00,2019-02-07 00:00:00,Sandro Ehrat ,Tobias Simon ,2,1,6,6,7, , ,7,3,6, , ,CARPET ,futures ,ITF
Open Sud de France - Montpellier 2019 ,07/02/2019 00:00,2019-02-07 00:00:00,Denis Shapovalov ,Marcel Granollers ,2,0,6,7, , , ,4,6, , , ,I. HARD ,atp ,ATP
Open Sud de France - Montpellier 2019 ,07/02/2019 00:00,2019-02-07 00:00:00,Radu Albot ,Ernests Gulbis ,2,1,7,4,6, , ,6,6,4, , ,I. HARD ,atp ,ATP
Open Sud de France - Montpellier 2019 ,07/02/2019 00:00,2019-02-07 00:00:00,Pierre Hugues Herbert ,Ilya Ivashka ,2,1,4,6,6, , ,6,4,2, , ,I. HARD ,atp ,ATP
Open Sud de France - Montpellier 2019 ,07/02/2019 00:00,2019-02-07 00:00:00,Marcos Baghdatis ,Lucas Pouille ,2,1,7,6,6, , ,6,7,4, , ,I. HARD ,atp ,ATP
Budapest Challenger 2019 ,08/02/2019 00:00,2019-02-08 00:00:00,Oscar Otte ,Mathias Bourgue ,2,0,6,6, , , ,3,3, , , ,I. HARD ,challeger ,ATP
Budapest Challenger 2019 ,08/02/2019 00:00,2019-02-08 00:00:00,Roberto Marcora ,Zdenek Kolar ,2,1,2,6,6, , ,6,3,2, , ,I. HARD ,challeger ,ATP
Budapest Challenger 2019 ,08/02/2019 00:00,2019-02-08 00:00:00,Filip Horansky ,Alex Molcan ,2,0,6,7, , , ,4,6, , , ,I. HARD ,challeger ,ATP
Budapest Challenger 2019 ,08/02/2019 00:00,2019-02-08 00:00:00,Alexander Bublik ,Viktor Galovic ,2,1,3,6,6, , ,6,3,4, , ,I. HARD ,challeger ,ATP
Chennai Challenger 2019 ,08/02/2019 00:00,2019-02-08 00:00:00,Sasi Kumar Mukund ,Brydan Klein ,2,1,6,3,7, , ,2,6,6, , ,HARD ,challeger ,ATP
Chennai Challenger 2019 ,08/02/2019 00:00,2019-02-08 00:00:00,Corentin Moutet ,Nicola Kuhn ,2,1,5,6,6, , ,7,3,4, , ,HARD ,challeger ,ATP
Chennai Challenger 2019 ,08/02/2019 00:00,2019-02-08 00:00:00,Prajnesh Gunneswaran ,James Duckworth ,2,0,6,6, , , ,4,3, , , ,HARD ,challeger ,ATP
Chennai Challenger 2019 ,08/02/2019 00:00,2019-02-08 00:00:00,Andrew Harris ,Alejandro Davidovich Fokina ,2,1,1,7,6, , ,6,6,2, , ,HARD ,challeger ,ATP
Cordoba Open - Cordoba 2019 ,08/02/2019 00:00,2019-02-08 00:00:00,Diego Sebastian Schwartzman ,Alessandro Giannessi ,2,1,6,6,6, , ,7,3,0, , ,CLAY ,atp ,ATP
Cordoba Open - Cordoba 2019 ,08/02/2019 00:00,2019-02-08 00:00:00,Guido Pella ,Albert Ramos Vinolas ,2,0,6,7, , , ,4,6, , , ,CLAY ,atp ,ATP
Cordoba Open - Cordoba 2019 ,08/02/2019 00:00,2019-02-08 00:00:00,Federico Delbonis ,Jaume Antoni Munar Clar ,2,0,7,6, , , ,5,4, , , ,CLAY ,atp ,ATP
Cordoba Open - Cordoba 2019 ,08/02/2019 00:00,2019-02-08 00:00:00,Juan Ignacio Londero ,Pedro Cachin ,2,0,6,7, , , ,4,6, , , ,CLAY ,atp ,ATP
Dallas Challenger 2019 ,08/02/2019 00:00,2019-02-08 00:00:00,Mackenzie Mcdonald ,Dustin Brown ,2,0,6,6, , , ,4,2, , , ,I. HARD ,challeger ,ATP
Dallas Challenger 2019 ,08/02/2019 00:00,2019-02-08 00:00:00,Bjorn Fratangelo ,Jason Jung ,2,1,7,6,6, , ,6,7,1, , ,I. HARD ,challeger ,ATP
Dallas Challenger 2019 ,08/02/2019 00:00,2019-02-08 00:00:00,Mitchell Krueger ,Marcos Giron ,2,1,7,6,6, , ,5,7,3, , ,I. HARD ,challeger ,ATP
Dallas Challenger 2019 ,08/02/2019 00:00,2019-02-08 00:00:00,Reilly Opelka ,Dominik Koepfer ,2,1,7,3,7, , ,6,6,6, , ,I. HARD ,challeger ,ATP
DIEMA XTRA Sofia Open - Sofia 2019 ,08/02/2019 00:00,2019-02-08 00:00:00,Marton Fucsovics ,Roberto Bautista Agut ,1,0,w , , , , , , , , , ,I. HARD ,atp ,ATP
DIEMA XTRA Sofia Open - Sofia 2019 ,08/02/2019 00:00,2019-02-08 00:00:00,Matteo Berrettini ,Fernando Verdasco ,2,1,4,7,6, , ,6,5,4, , ,I. HARD ,atp ,ATP
DIEMA XTRA Sofia Open - Sofia 2019 ,08/02/2019 00:00,2019-02-08 00:00:00,Daniil Medvedev ,Martin Klizan ,2,0,6,6, , , ,4,1, , , ,I. HARD ,atp ,ATP
DIEMA XTRA Sofia Open - Sofia 2019 ,08/02/2019 00:00,2019-02-08 00:00:00,Gael Monfils ,Stefanos Tsitsipas ,2,0,6,7, , , ,3,6, , , ,I. HARD ,atp ,ATP
M15 Claremont 2019 ,08/02/2019 00:00,2019-02-08 00:00:00,Colin Sinclair ,George Goldhoff ,2,1,4,7,6, , ,6,5,3, , ,HARD ,futures ,ITF
M15 Claremont 2019 ,08/02/2019 00:00,2019-02-08 00:00:00,Jordi Arconada ,Jose Olivares ,2,1,6,2,6, , ,1,6,2, , ,HARD ,futures ,ITF
M15 Claremont 2019 ,08/02/2019 00:00,2019-02-08 00:00:00,Lucas Poullain ,Michail Pervolarakis ,2,1,4,6,6, , ,6,4,2, , ,HARD ,futures ,ITF
M15 Claremont 2019 ,08/02/2019 00:00,2019-02-08 00:00:00,Henry Craig ,Jenson Brooksby ,2,1,6,6,6, , ,7,3,1, , ,HARD ,futures ,ITF
M15 Grenoble 2019 ,08/02/2019 00:00,2019-02-08 00:00:00,Yannick Mertens ,Yanais Laurent ,2,0,6,6, , , ,3,3, , , ,I. HARD ,futures ,ITF
M15 Grenoble 2019 ,08/02/2019 00:00,2019-02-08 00:00:00,Matteo Martineau ,Niels Desein ,2,0,7,6, , , ,6,4, , , ,I. HARD ,futures ,ITF
M15 Grenoble 2019 ,08/02/2019 00:00,2019-02-08 00:00:00,Geoffrey Blancaneaux ,Julian Ocleppo ,2,1,4,6,7, , ,6,0,6, , ,I. HARD ,futures ,ITF
M15 Grenoble 2019 ,08/02/2019 00:00,2019-02-08 00:00:00,Leny Mitjana ,Clement Tabur ,2,1,3,6,7, , ,6,3,5, , ,I. HARD ,futures ,ITF
M15 Kaarst 2019 ,08/02/2019 00:00,2019-02-08 00:00:00,Igor Sijsling ,Lucas Gerch ,2,0,6,6, , , ,4,4, , , ,CARPET ,futures ,ITF
M15 Kaarst 2019 ,08/02/2019 00:00,2019-02-08 00:00:00,Botic Van De Zandschulp ,Samuele Ramazzotti ,2,0,7,6, , , ,5,3, , , ,CARPET ,futures ,ITF
M15 Kaarst 2019 ,08/02/2019 00:00,2019-02-08 00:00:00,Mats Rosenkranz ,Kai Wehnelt ,2,1,6,6,6, , ,4,7,2, , ,CARPET ,futures ,ITF
M15 Kaarst 2019 ,08/02/2019 00:00,2019-02-08 00:00:00,Robin Stanek ,Constantin Schmitz ,2,0,6,6, , , ,0,4, , , ,CARPET ,futures ,ITF
M25 Oberentfelden 2019 ,08/02/2019 00:00,2019-02-08 00:00:00,Julian Lenz ,Jerome Kym ,2,1,6,3,6, , ,0,6,2, , ,CARPET ,futures ,ITF
M25 Oberentfelden 2019 ,08/02/2019 00:00,2019-02-08 00:00:00,Evan Furness ,Albano Olivetti ,2,0,6,6, , , ,4,4, , , ,CARPET ,futures ,ITF
M25 Oberentfelden 2019 ,08/02/2019 00:00,2019-02-08 00:00:00,Sandro Ehrat ,Edan Leshem ,2,1,6,4,6, , ,4,6,4, , ,CARPET ,futures ,ITF
M25 Oberentfelden 2019 ,08/02/2019 00:00,2019-02-08 00:00:00,Lloyd Glasspool ,Elmar Ejupovic ,2,0,6,7, , , ,3,6, , , ,CARPET ,futures ,ITF
Open Sud de France - Montpellier 2019 ,08/02/2019 00:00,2019-02-08 00:00:00,Tomas Berdych ,Filip Krajinovic ,2,1,7,6,7, , ,6,7,5, , ,I. HARD ,atp ,ATP
Open Sud de France - Montpellier 2019 ,08/02/2019 00:00,2019-02-08 00:00:00,Pierre Hugues Herbert ,Denis Shapovalov ,2,0,7,7, , , ,5,6, , , ,I. HARD ,atp ,ATP
Open Sud de France - Montpellier 2019 ,08/02/2019 00:00,2019-02-08 00:00:00,Radu Albot ,Marcos Baghdatis ,2,0,6,7, , , ,2,6, , , ,I. HARD ,atp ,ATP
Open Sud de France - Montpellier 2019 ,08/02/2019 00:00,2019-02-08 00:00:00,Jo Wilfried Tsonga ,Jeremy Chardy ,2,1,6,7,6, , ,7,6,4, , ,I. HARD ,atp ,ATP
ABN AMRO World Tennis Tournament - Rotterdam 2019 ,09/02/2019 00:00,2019-02-09 00:00:00,Thomas Fabbiano ,Jelle Sels ,2,0,6,7, , , ,1,6, , , ,I. HARD ,atp ,ATP
ABN AMRO World Tennis Tournament - Rotterdam 2019 ,09/02/2019 00:00,2019-02-09 00:00:00,Andrey Rublev ,Denis Kudla ,2,1,7,6,6, , ,6,7,2, , ,I. HARD ,atp ,ATP
ABN AMRO World Tennis Tournament - Rotterdam 2019 ,09/02/2019 00:00,2019-02-09 00:00:00,Marius Copil ,Scott Griekspoor ,2,1,6,7,7, , ,7,6,6, , ,I. HARD ,atp ,ATP
ABN AMRO World Tennis Tournament - Rotterdam 2019 ,09/02/2019 00:00,2019-02-09 00:00:00,Peter Gojowczyk ,Evgeny Donskoy ,2,0,7,6, , , ,6,4, , , ,I. HARD ,atp ,ATP
ABN AMRO World Tennis Tournament - Rotterdam 2019 ,09/02/2019 00:00,2019-02-09 00:00:00,Ryan Nijboer ,Jan Lennard Struff ,2,0,6,6, , , ,4,4, , , ,I. HARD ,atp ,ATP
ABN AMRO World Tennis Tournament - Rotterdam 2019 ,09/02/2019 00:00,2019-02-09 00:00:00,Franko Skugor ,Ilya Ivashka ,2,0,7,6, , , ,6,0, , , ,I. HARD ,atp ,ATP
ABN AMRO World Tennis Tournament - Rotterdam 2019 ,09/02/2019 00:00,2019-02-09 00:00:00,Ernests Gulbis ,Sergiy Stakhovsky ,2,0,6,6, , , ,3,4, , , ,I. HARD ,atp ,ATP
Argentina Open - Buenos Aires 2019 ,09/02/2019 00:00,2019-02-09 00:00:00,Rogerio Dutra Da Silva ,Casper Ruud ,2,1,6,3,6, , ,2,6,4, , ,CLAY ,atp ,ATP
Argentina Open - Buenos Aires 2019 ,09/02/2019 00:00,2019-02-09 00:00:00,Elias Ymer ,Juan Pablo Ficovich ,2,1,3,6,7, , ,6,4,5, , ,CLAY ,atp ,ATP
Argentina Open - Buenos Aires 2019 ,09/02/2019 00:00,2019-02-09 00:00:00,Cameron Norrie ,Andrej Martin ,2,1,6,4,7, , ,4,6,5, , ,CLAY ,atp ,ATP
Argentina Open - Buenos Aires 2019 ,09/02/2019 00:00,2019-02-09 00:00:00,Marcelo Arevalo ,Carlos Berlocq ,2,0,6,6, , , ,4,3, , , ,CLAY ,atp ,ATP
Argentina Open - Buenos Aires 2019 ,09/02/2019 00:00,2019-02-09 00:00:00,Alessandro Giannessi ,Marco Trungelliti ,2,0,6,6, , , ,4,1, , , ,CLAY ,atp ,ATP
Argentina Open - Buenos Aires 2019 ,09/02/2019 00:00,2019-02-09 00:00:00,Lorenzo Sonego ,Federico Gaio ,2,0,6,7, , , ,4,5, , , ,CLAY ,atp ,ATP
Argentina Open - Buenos Aires 2019 ,09/02/2019 00:00,2019-02-09 00:00:00,Facundo Bagnis ,Thiago Moura Monteiro ,2,1,6,6,6, , ,7,4,4, , ,CLAY ,atp ,ATP
Argentina Open - Buenos Aires 2019 ,09/02/2019 00:00,2019-02-09 00:00:00,Hugo Dellien ,Juan Bautista Otegui ,2,0,6,6, , , ,2,2, , , ,CLAY ,atp ,ATP
Budapest Challenger 2019 ,09/02/2019 00:00,2019-02-09 00:00:00,Roberto Marcora ,Oscar Otte ,2,0,6,7, , , ,4,6, , , ,I. HARD ,challeger ,ATP
Budapest Challenger 2019 ,09/02/2019 00:00,2019-02-09 00:00:00,Alexander Bublik ,Filip Horansky ,2,0,6,6, , , ,3,0, , , ,I. HARD ,challeger ,ATP
Chennai Challenger 2019 ,09/02/2019 00:00,2019-02-09 00:00:00,Andrew Harris ,Prajnesh Gunneswaran ,2,1,6,3,6, , ,4,6,0, , ,HARD ,challeger ,ATP
Cordoba Open - Cordoba 2019 ,09/02/2019 00:00,2019-02-09 00:00:00,Guido Pella ,Diego Sebastian Schwartzman ,2,0,7,6, , , ,5,2, , , ,CLAY ,atp ,ATP
Cordoba Open - Cordoba 2019 ,09/02/2019 00:00,2019-02-09 00:00:00,Pablo Cuevas ,Aljaz Bedene ,2,0,7,6, , , ,6,1, , , ,CLAY ,atp ,ATP
Cordoba Open - Cordoba 2019 ,09/02/2019 00:00,2019-02-09 00:00:00,Juan Ignacio Londero ,Federico Delbonis ,2,0,6,6, , , ,1,0, , , ,CLAY ,atp ,ATP
Dallas Challenger 2019 ,09/02/2019 00:00,2019-02-09 00:00:00,Mackenzie Mcdonald ,Brayden Schnur ,2,0,6,6, , , ,2,2, , , ,I. HARD ,challeger ,ATP
DIEMA XTRA Sofia Open - Sofia 2019 ,09/02/2019 00:00,2019-02-09 00:00:00,Marton Fucsovics ,Matteo Berrettini ,2,1,5,7,6, , ,7,5,3, , ,I. HARD ,atp ,ATP
DIEMA XTRA Sofia Open - Sofia 2019 ,09/02/2019 00:00,2019-02-09 00:00:00,Daniil Medvedev ,Gael Monfils ,2,0,6,6, , , ,2,4, , , ,I. HARD ,atp ,ATP
M15 Claremont 2019 ,09/02/2019 00:00,2019-02-09 00:00:00,Lucas Poullain ,Jordi Arconada ,2,0,6,6, , , ,4,0, , , ,HARD ,futures ,ITF
M15 Claremont 2019 ,09/02/2019 00:00,2019-02-09 00:00:00,Colin Sinclair ,Henry Craig ,2,0,6,6, , , ,4,2, , , ,HARD ,futures ,ITF
