tournament,date,aName,bName,aSets,bSets,aS1,aS2,aS3,aS4,aS5,bS1,bS2,bS3,bS4,bS5,surface,level,federation
"Tallahassee Challenger 2019" ,2019-04-25 00:00:00 ,"Roberto Maytin/Fernando Romboli" ,"JC Aragone/Treat Conrad Huey" ,2 ,1 ,3 ,7 ,1 , , ,6 ,6 ,7 , , ,CLAY ,challeger ,ATP
"Tallahassee Challenger 2019" ,2019-04-25 00:00:00 ,"Thai Kwiatkowski/Noah Rubin" ,"Martin Cuevas/Emilio Gomez" ,2 ,0 ,6 ,6 , , , ,3 ,3 , , , ,CLAY ,challeger ,ATP
"Tallahassee Challenger 2019" ,2019-04-25 00:00:00 ,"Guilherme Clezar/Marc Polmans" ,"Frank Dancevic/Peter Polansky" ,2 ,0 ,6 ,6 , , , ,4 ,3 , , , ,CLAY ,challeger ,ATP
"Tallahassee Challenger 2019" ,2019-04-25 00:00:00 ,"Harri Heliovaara/Alex Lawson" ,"Andre Goransson/Hunter Reese" ,2 ,0 ,7 ,6 , , , ,6 ,4 , , , ,CLAY ,challeger ,ATP
"Barcelona Open Banc Sabadell - Barcelona 2019" ,2019-04-26 00:00:00 ,"Juan Sebastian Cabal/Robert Farah" ,"Henri Kontinen/John Peers" ,2 ,0 ,6 ,7 , , , ,4 ,6 , , , ,CLAY ,atp ,ATP
"Barcelona Open Banc Sabadell - Barcelona 2019" ,2019-04-26 00:00:00 ,"Raven Klaasen/Joe Salisbury" ,"Oliver Marach/Mate Pavic" ,2 ,0 ,7 ,7 , , , ,6 ,6 , , , ,CLAY ,atp ,ATP
"Francavilla Challenger 2019" ,2019-04-26 00:00:00 ,"Guillermo Duran/David Vega Hernandez" ,"Tomislav Brkic/Nikola Cacic" ,2 ,0 ,6 ,7 , , , ,3 ,6 , , , ,CLAY ,challeger ,ATP
"Gazprom Hungarian Open - Budapest 2019" ,2019-04-26 00:00:00 ,"Ken Skupski/Neal Skupski" ,"Andre Begemann/Ernests Gulbis" ,2 ,1 ,6 ,6 ,1 , , ,2 ,7 ,6 , , ,CLAY ,atp ,ATP
"Leon Challenger 2019" ,2019-04-26 00:00:00 ,"Matt Reid/John Patrick Smith" ,"Hans Hach Verdugo/Ante Pavic" ,2 ,0 ,6 ,6 , , , ,4 ,3 , , , ,HARD ,challeger ,ATP
"Leon Challenger 2019" ,2019-04-26 00:00:00 ,"Lucas Miedler/Sebastian Ofner" ,"Dustin Brown/Sem Verbeek" ,2 ,0 ,6 ,6 , , , ,1 ,4 , , , ,HARD ,challeger ,ATP
"Nanchang Challenger 2019" ,2019-04-26 00:00:00 ,"Sander Arends/Tristan Samuel Weissborn" ,"David Pel/Hans Podlipnik Castillo" ,2 ,0 ,6 ,6 , , , ,4 ,2 , , , ,CLAY ,challeger ,ATP
"Nanchang Challenger 2019" ,2019-04-26 00:00:00 ,"Alex Bolt/Akira Santillan" ,"Max Purcell/Luke Saville" ,2 ,1 ,6 ,4 ,1 , , ,4 ,6 ,7 , , ,CLAY ,challeger ,ATP
"Tallahassee Challenger 2019" ,2019-04-26 00:00:00 ,"Roberto Maytin/Fernando Romboli" ,"Guilherme Clezar/Marc Polmans" ,2 ,0 ,6 ,6 , , , ,4 ,2 , , , ,CLAY ,challeger ,ATP
"Barcelona Open Banc Sabadell - Barcelona 2019" ,2019-04-27 00:00:00 ,"Juan Sebastian Cabal/Robert Farah" ,"Pablo Carreno Busta/Feliciano Lopez" ,2 ,1 ,4 ,6 ,1 , , ,6 ,2 ,1 , , ,CLAY ,atp ,ATP
"Barcelona Open Banc Sabadell - Barcelona 2019" ,2019-04-27 00:00:00 ,"Jamie Murray/Bruno Soares" ,"Raven Klaasen/Joe Salisbury" ,2 ,1 ,4 ,6 ,1 , , ,6 ,3 ,9 , , ,CLAY ,atp ,ATP
"Francavilla Challenger 2019" ,2019-04-27 00:00:00 ,"Denys Molchanov/Igor Zelenay" ,"Philipp Oswald/Filip Polasek" ,2 ,0 ,6 ,6 , , , ,3 ,1 , , , ,CLAY ,challeger ,ATP
"Gazprom Hungarian Open - Budapest 2019" ,2019-04-27 00:00:00 ,"Marcus Daniell/Wesley Koolhof" ,"Kevin Krawietz/Andreas Mies" ,2 ,1 ,3 ,6 ,1 , , ,6 ,2 ,8 , , ,CLAY ,atp ,ATP
"Leon Challenger 2019" ,2019-04-27 00:00:00 ,"Lucas Miedler/Sebastian Ofner" ,"Matt Reid/John Patrick Smith" ,2 ,1 ,4 ,6 ,1 , , ,6 ,4 ,6 , , ,HARD ,challeger ,ATP
"Nanchang Challenger 2019" ,2019-04-27 00:00:00 ,"Sander Arends/Tristan Samuel Weissborn" ,"Alex Bolt/Akira Santillan" ,2 ,0 ,6 ,6 , , , ,2 ,4 , , , ,CLAY ,challeger ,ATP
"Tallahassee Challenger 2019" ,2019-04-27 00:00:00 ,"Thai Kwiatkowski/Noah Rubin" ,"Harri Heliovaara/Alex Lawson" ,2 ,1 ,6 ,4 ,1 , , ,3 ,6 ,1 , , ,CLAY ,challeger ,ATP
"Barcelona Open Banc Sabadell - Barcelona 2019" ,2019-04-28 00:00:00 ,"Juan Sebastian Cabal/Robert Farah" ,"Jamie Murray/Bruno Soares" ,2 ,0 ,6 ,7 , , , ,4 ,6 , , , ,CLAY ,atp ,ATP
"Francavilla Challenger 2019" ,2019-04-28 00:00:00 ,"Denys Molchanov/Igor Zelenay" ,"Guillermo Duran/David Vega Hernandez" ,2 ,0 ,6 ,6 , , , ,3 ,2 , , , ,CLAY ,challeger ,ATP
"Gazprom Hungarian Open - Budapest 2019" ,2019-04-28 00:00:00 ,"Ken Skupski/Neal Skupski" ,"Marcus Daniell/Wesley Koolhof" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , , ,CLAY ,atp ,ATP
"Tallahassee Challenger 2019" ,2019-04-28 00:00:00 ,"Roberto Maytin/Fernando Romboli" ,"Thai Kwiatkowski/Noah Rubin" ,2 ,1 ,6 ,4 ,1 , , ,2 ,6 ,7 , , ,CLAY ,challeger ,ATP
"BMW Open - Munich 2019" ,2019-04-29 00:00:00 ,"Christian Garin/Juan Ignacio Londero" ,"Roman Jebavy/Andres Molteni" ,2 ,0 ,6 ,7 , , , ,3 ,6 , , , ,CLAY ,atp ,ATP
"BMW Open - Munich 2019" ,2019-04-29 00:00:00 ,"Austin Krajicek/Artem Sitak" ,"Yannick Maden/Maximilian Marterer" ,2 ,1 ,6 ,6 ,1 , , ,7 ,1 ,6 , , ,CLAY ,atp ,ATP
"Millennium Estoril Open - Estoril 2019" ,2019-04-29 00:00:00 ,"Luke Bambridge/Jonny O'Mara" ,"Dusan Lajovic/Nenad Zimonjic" ,2 ,1 ,5 ,6 ,1 , , ,7 ,0 ,3 , , ,CLAY ,atp ,ATP
"Millennium Estoril Open - Estoril 2019" ,2019-04-29 00:00:00 ,"Jeremy Chardy/Fabrice Martin" ,"Simone Bolelli/Robert Lindstedt" ,2 ,1 ,6 ,7 ,1 , , ,7 ,6 ,7 , , ,CLAY ,atp ,ATP
"Millennium Estoril Open - Estoril 2019" ,2019-04-29 00:00:00 ,"Leonardo Mayer/Joao Sousa" ,"Santiago Gonzalez/Aisam Qureshi" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , , ,CLAY ,atp ,ATP
"BMW Open - Munich 2019" ,2019-04-30 00:00:00 ,"Marcelo Demoliner/Divij Sharan" ,"Rohan Bopanna/Dominic Inglot" ,2 ,1 ,6 ,3 ,1 , , ,3 ,6 ,1 , , ,CLAY ,atp ,ATP
"BMW Open - Munich 2019" ,2019-04-30 00:00:00 ,"Denys Molchanov/Igor Zelenay" ,"Marco Cecchinato/Andreas Seppi" ,2 ,0 ,6 ,6 , , , ,4 ,2 , , , ,CLAY ,atp ,ATP
"Bordeaux Challenger 2019" ,2019-04-30 00:00:00 ,"Gregoire Barrere/Quentin Halys" ,"Kimmer Coppejans/Zdenek Kolar" ,2 ,0 ,7 ,6 , , , ,6 ,4 , , , ,CLAY ,challeger ,ATP
"Bordeaux Challenger 2019" ,2019-04-30 00:00:00 ,"Elliot Benchetrit/Tristan Lamasine" ,"Daniel Gimeno Traver/David Marrero" ,2 ,0 ,6 ,6 , , , ,3 ,2 , , , ,CLAY ,challeger ,ATP
"Millennium Estoril Open - Estoril 2019" ,2019-04-30 00:00:00 ,"Guido Andreozzi/Hugo Dellien" ,"Ben McLachlan/Matwe Middelkoop" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , , ,CLAY ,atp ,ATP
"Puerto Vallarta Challenger 2019" ,2019-04-30 00:00:00 ,"Juan Alejandro Hernandez/Danilo Petrovic" ,"Matias Franco Descotte/Skander Mansouri" ,2 ,0 ,6 ,6 , , , ,1 ,4 , , , ,HARD ,challeger ,ATP
"Puerto Vallarta Challenger 2019" ,2019-04-30 00:00:00 ,"Matt Reid/John Patrick Smith" ,"Marc Andrea Huesler/Sem Verbeek" ,2 ,1 ,6 ,6 ,1 , , ,1 ,7 ,9 , , ,HARD ,challeger ,ATP
"Savannah Challenger 2019" ,2019-04-30 00:00:00 ,"Alex Lawson/Ruan Roelofse" ,"Martin Cuevas/Juan Pablo Varillas" ,2 ,0 ,6 ,7 , , , ,4 ,6 , , , ,CLAY ,challeger ,ATP
"Savannah Challenger 2019" ,2019-04-30 00:00:00 ,"Collin Altamirano/Thai Kwiatkowski" ,"Camilo Ugo Carabelli/Denis Yevseyev" ,2 ,0 ,6 ,6 , , , ,1 ,2 , , , ,CLAY ,challeger ,ATP
"Seoul Challenger 2019" ,2019-04-30 00:00:00 ,"Francis Casey Alcantara/Shintaro Imai" ,"David Pel/Hans Podlipnik Castillo" ,1 ,0 ,1 ,4 , , , ,6 ,1 , , , ,HARD ,challeger ,ATP
"Seoul Challenger 2019" ,2019-04-30 00:00:00 ,"Yunseong Chung/Duckhee Lee" ,"Yu Seob Kim/Hyung Chan Lim" ,2 ,0 ,6 ,7 , , , ,2 ,5 , , , ,HARD ,challeger ,ATP
"BMW Open - Munich 2019" ,2019-05-01 00:00:00 ,"Kevin Krawietz/Andreas Mies" ,"Matthias Bachinger/Peter Gojowczyk" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , , ,CLAY ,atp ,ATP
"BMW Open - Munich 2019" ,2019-05-01 00:00:00 ,"Philipp Oswald/Mate Pavic" ,"Cheng Peng Hsieh/Christopher Rungkat" ,2 ,0 ,7 ,7 , , , ,5 ,6 , , , ,CLAY ,atp ,ATP
"BMW Open - Munich 2019" ,2019-05-01 00:00:00 ,"Ken Skupski/Neal Skupski" ,"Guido Pella/Diego Sebastian Schwartzman" ,2 ,1 ,6 ,1 ,1 , , ,4 ,6 ,3 , , ,CLAY ,atp ,ATP
"BMW Open - Munich 2019" ,2019-05-01 00:00:00 ,"Frederik Nielsen/Tim Puetz" ,"Andre Begemann/Rudolf Molleker" ,2 ,1 ,3 ,6 ,1 , , ,6 ,1 ,6 , , ,CLAY ,atp ,ATP
"Bordeaux Challenger 2019" ,2019-05-01 00:00:00 ,"James Cerretani/Nicholas Monroe" ,"Joffrey De Schepper/Kenny De Schepper" ,2 ,0 ,6 ,6 , , , ,2 ,3 , , , ,CLAY ,challeger ,ATP
"Bordeaux Challenger 2019" ,2019-05-01 00:00:00 ,"Nicolas Mahut/Jurgen Melzer" ,"Gianluca Mager/Andrea Pellegrino" ,2 ,1 ,6 ,6 ,1 , , ,7 ,4 ,8 , , ,CLAY ,challeger ,ATP
"Bordeaux Challenger 2019" ,2019-05-01 00:00:00 ,"Elias Ymer/Mikael Ymer" ,"Raul Brancaccio/Karim Mohamed Maamoun" ,2 ,1 ,2 ,6 ,1 , , ,6 ,3 ,6 , , ,CLAY ,challeger ,ATP
"Bordeaux Challenger 2019" ,2019-05-01 00:00:00 ,"Mao Xin Gong/Ze Zhang" ,"Sergio Martos Gornes/Oriol Roca Batalla" ,2 ,1 ,6 ,6 ,1 , , ,3 ,7 ,6 , , ,CLAY ,challeger ,ATP
"Bordeaux Challenger 2019" ,2019-05-01 00:00:00 ,"Sander Gille/David Vega Hernandez" ,"Gregoire Jacq/Albano Olivetti" ,2 ,0 ,6 ,6 , , , ,4 ,2 , , , ,CLAY ,challeger ,ATP
"Bordeaux Challenger 2019" ,2019-05-01 00:00:00 ,"Romain Arneodo/Hugo Nys" ,"Jonathan Eysseric/Antonio Sancic" ,2 ,0 ,6 ,7 , , , ,3 ,6 , , , ,CLAY ,challeger ,ATP
"Millennium Estoril Open - Estoril 2019" ,2019-05-01 00:00:00 ,"Guillermo Duran/Maximo Gonzalez" ,"Rajeev Ram/Joe Salisbury" ,2 ,1 ,3 ,7 ,1 , , ,6 ,5 ,7 , , ,CLAY ,atp ,ATP
"Millennium Estoril Open - Estoril 2019" ,2019-05-01 00:00:00 ,"Luke Bambridge/Jonny O'Mara" ,"Leonardo Mayer/Joao Sousa" ,2 ,0 ,6 ,6 , , , ,2 ,1 , , , ,CLAY ,atp ,ATP
"Millennium Estoril Open - Estoril 2019" ,2019-05-01 00:00:00 ,"Marcus Daniell/Wesley Koolhof" ,"Tiago Cacao/Frederico Gil" ,2 ,1 ,6 ,3 ,1 , , ,3 ,6 ,4 , , ,CLAY ,atp ,ATP
"Millennium Estoril Open - Estoril 2019" ,2019-05-01 00:00:00 ,"Pablo Cuevas/Jean Julien Rojer" ,"Joao Domingues/Pedro Martinez Portero" ,2 ,1 ,6 ,3 ,1 , , ,2 ,6 ,6 , , ,CLAY ,atp ,ATP
"Millennium Estoril Open - Estoril 2019" ,2019-05-01 00:00:00 ,"Gerard Granollers/Marc Lopez" ,"Mackenzie McDonald/Reilly Opelka" ,1 ,0 ,w , , , , , , , , , ,CLAY ,atp ,ATP
"Ostrava Challenger 2019" ,2019-05-01 00:00:00 ,"Marek Gengel/Jan Satral" ,"Daniel Kossek/Mateusz Kowalczyk" ,2 ,0 ,6 ,7 , , , ,3 ,5 , , , ,CLAY ,challeger ,ATP
"Ostrava Challenger 2019" ,2019-05-01 00:00:00 ,"Benjamin Bonzi/Mark Vervoort" ,"Karol Drzewiecki/Szymon Walkow" ,2 ,1 ,6 ,4 ,1 , , ,3 ,6 ,5 , , ,CLAY ,challeger ,ATP
"Ostrava Challenger 2019" ,2019-05-01 00:00:00 ,"Dennis Novak/Adam Pavlasek" ,"Steven Diez/Jurgen Zopp" ,1 ,0 ,w , , , , , , , , , ,CLAY ,challeger ,ATP
"Ostrava Challenger 2019" ,2019-05-01 00:00:00 ,"Tomislav Brkic/Nikola Cacic" ,"Riccardo Bonadio/Emil Ruusuvuori" ,2 ,1 ,6 ,6 ,1 , , ,7 ,1 ,8 , , ,CLAY ,challeger ,ATP
"Ostrava Challenger 2019" ,2019-05-01 00:00:00 ,"Vit Kopriva/David Poljak" ,"Tomasz Bednarek/Vaclav Safranek" ,2 ,0 ,6 ,7 , , , ,4 ,5 , , , ,CLAY ,challeger ,ATP
"Ostrava Challenger 2019" ,2019-05-01 00:00:00 ,"Peter Heller/Scott Puodziunas" ,"Julian Ocleppo/Andrea Vavassori" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , , ,CLAY ,challeger ,ATP
"Ostrava Challenger 2019" ,2019-05-01 00:00:00 ,"Thiemo de Bakker/Tallon Griekspoor" ,"Rameez Junaid/Andrei Vasilevski" ,2 ,1 ,4 ,6 ,1 , , ,6 ,3 ,9 , , ,CLAY ,challeger ,ATP
"Ostrava Challenger 2019" ,2019-05-01 00:00:00 ,"Luca Margaroli/Filip Polasek" ,"Ivan Gakhov/Alexander Pavlioutchenkov" ,1 ,0 ,w , , , , , , , , , ,CLAY ,challeger ,ATP
"Puerto Vallarta Challenger 2019" ,2019-05-01 00:00:00 ,"Evan King/Nathan Pasha" ,"Sebastian Ofner/Mohamed Safwat" ,2 ,1 ,2 ,7 ,1 , , ,6 ,5 ,1 , , ,HARD ,challeger ,ATP
"Puerto Vallarta Challenger 2019" ,2019-05-01 00:00:00 ,"Hans Hach Verdugo/Ante Pavic" ,"Ariel Behar/Roberto Quiroz" ,2 ,0 ,6 ,7 , , , ,2 ,6 , , , ,HARD ,challeger ,ATP
"Savannah Challenger 2019" ,2019-05-01 00:00:00 ,"Dennis Novikov/Andreas Siljestrom" ,"John Paul Fruttero/Sergio Galdos" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , , ,CLAY ,challeger ,ATP
"Savannah Challenger 2019" ,2019-05-01 00:00:00 ,"JC Aragone/Treat Conrad Huey" ,"Marcelo Tomas Barrios Vera/Ulises Blanch" ,2 ,0 ,7 ,6 , , , ,5 ,3 , , , ,CLAY ,challeger ,ATP
"Savannah Challenger 2019" ,2019-05-01 00:00:00 ,"Roberto Maytin/Fernando Romboli" ,"Ian Dempster/Anderson Reed" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , , ,CLAY ,challeger ,ATP
"Savannah Challenger 2019" ,2019-05-01 00:00:00 ,"Hunter Johnson/Yates Johnson" ,"Mats Moraing/Nino Serdarusic" ,1 ,0 ,w , , , , , , , , , ,CLAY ,challeger ,ATP
"Savannah Challenger 2019" ,2019-05-01 00:00:00 ,"Manuel Guinard/Arthur Rinderknech" ,"Robert Galloway/Nathaniel Lammons" ,2 ,1 ,3 ,6 ,1 , , ,6 ,3 ,1 , , ,CLAY ,challeger ,ATP
"Seoul Challenger 2019" ,2019-05-01 00:00:00 ,"Sander Arends/Tristan Samuel Weissborn" ,"Ruben Gonzales/Sanchai Ratiwatana" ,2 ,0 ,6 ,7 , , , ,1 ,5 , , , ,HARD ,challeger ,ATP
"Seoul Challenger 2019" ,2019-05-01 00:00:00 ,"Ramkumar Ramanathan/Brayden Schnur" ,"N.Sriram Balaji/Jonathan Erlich" ,2 ,0 ,6 ,7 , , , ,4 ,6 , , , ,HARD ,challeger ,ATP
"Seoul Challenger 2019" ,2019-05-01 00:00:00 ,"Ruben Bemelmans/Sergiy Stakhovsky" ,"Hong Chung/Jea Moon Lee" ,2 ,0 ,6 ,6 , , , ,1 ,2 , , , ,HARD ,challeger ,ATP
"Seoul Challenger 2019" ,2019-05-01 00:00:00 ,"Andre Goransson/Hunter Reese" ,"Zhe Li/Goncalo Oliveira" ,2 ,0 ,6 ,6 , , , ,4 ,2 , , , ,HARD ,challeger ,ATP
"Seoul Challenger 2019" ,2019-05-01 00:00:00 ,"Ji Sung Nam/Min Kyu Song" ,"Richard Berankis/Toshihide Matsui" ,2 ,0 ,6 ,6 , , , ,2 ,1 , , , ,HARD ,challeger ,ATP
"Seoul Challenger 2019" ,2019-05-01 00:00:00 ,"Max Purcell/Luke Saville" ,"Evgeny Donskoy/Vishnu Vardhan" ,2 ,0 ,6 ,6 , , , ,4 ,2 , , , ,HARD ,challeger ,ATP
"BMW Open - Munich 2019" ,2019-05-02 00:00:00 ,"Denys Molchanov/Igor Zelenay" ,"Christian Garin/Juan Ignacio Londero" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , , ,CLAY ,atp ,ATP
"BMW Open - Munich 2019" ,2019-05-02 00:00:00 ,"Marcelo Demoliner/Divij Sharan" ,"Kevin Krawietz/Andreas Mies" ,2 ,1 ,4 ,6 ,1 , , ,6 ,3 ,8 , , ,CLAY ,atp ,ATP
"BMW Open - Munich 2019" ,2019-05-02 00:00:00 ,"Philipp Oswald/Mate Pavic" ,"Ken Skupski/Neal Skupski" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , , ,CLAY ,atp ,ATP
"BMW Open - Munich 2019" ,2019-05-02 00:00:00 ,"Frederik Nielsen/Tim Puetz" ,"Austin Krajicek/Artem Sitak" ,2 ,0 ,6 ,6 , , , ,2 ,4 , , , ,CLAY ,atp ,ATP
"Bordeaux Challenger 2019" ,2019-05-02 00:00:00 ,"Gregoire Barrere/Quentin Halys" ,"James Cerretani/Nicholas Monroe" ,2 ,0 ,7 ,6 , , , ,5 ,4 , , , ,CLAY ,challeger ,ATP
"Bordeaux Challenger 2019" ,2019-05-02 00:00:00 ,"Mao Xin Gong/Ze Zhang" ,"Elias Ymer/Mikael Ymer" ,2 ,0 ,6 ,6 , , , ,2 ,4 , , , ,CLAY ,challeger ,ATP
"Bordeaux Challenger 2019" ,2019-05-02 00:00:00 ,"Romain Arneodo/Hugo Nys" ,"Sander Gille/David Vega Hernandez" ,2 ,1 ,7 ,4 ,1 , , ,6 ,6 ,4 , , ,CLAY ,challeger ,ATP
"Millennium Estoril Open - Estoril 2019" ,2019-05-02 00:00:00 ,"Gerard Granollers/Marc Lopez" ,"Guido Andreozzi/Hugo Dellien" ,2 ,0 ,6 ,7 , , , ,4 ,5 , , , ,CLAY ,atp ,ATP
"Millennium Estoril Open - Estoril 2019" ,2019-05-02 00:00:00 ,"Jeremy Chardy/Fabrice Martin" ,"Guillermo Duran/Maximo Gonzalez" ,2 ,1 ,4 ,6 ,1 , , ,6 ,3 ,7 , , ,CLAY ,atp ,ATP
"Millennium Estoril Open - Estoril 2019" ,2019-05-02 00:00:00 ,"Marcus Daniell/Wesley Koolhof" ,"Pablo Cuevas/Jean Julien Rojer" ,2 ,1 ,7 ,4 ,1 , , ,6 ,6 ,7 , , ,CLAY ,atp ,ATP
"Ostrava Challenger 2019" ,2019-05-02 00:00:00 ,"Thiemo de Bakker/Tallon Griekspoor" ,"Benjamin Bonzi/Mark Vervoort" ,2 ,0 ,6 ,7 , , , ,3 ,6 , , , ,CLAY ,challeger ,ATP
"Ostrava Challenger 2019" ,2019-05-02 00:00:00 ,"Luca Margaroli/Filip Polasek" ,"Dennis Novak/Adam Pavlasek" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , , ,CLAY ,challeger ,ATP
"Ostrava Challenger 2019" ,2019-05-02 00:00:00 ,"Peter Heller/Scott Puodziunas" ,"Vit Kopriva/David Poljak" ,2 ,0 ,7 ,6 , , , ,6 ,1 , , , ,CLAY ,challeger ,ATP
"Ostrava Challenger 2019" ,2019-05-02 00:00:00 ,"Marek Gengel/Jan Satral" ,"Tomislav Brkic/Nikola Cacic" ,2 ,0 ,7 ,6 , , , ,6 ,0 , , , ,CLAY ,challeger ,ATP
"Puerto Vallarta Challenger 2019" ,2019-05-02 00:00:00 ,"Marcelo Arevalo/Miguel Angel Reyes Varela" ,"Scott Clayton/Adil Shamasdin" ,2 ,0 ,6 ,6 , , , ,2 ,3 , , , ,HARD ,challeger ,ATP
"Puerto Vallarta Challenger 2019" ,2019-05-02 00:00:00 ,"Andres Artunedo Martinavarr/Baptiste Crepatte" ,"Carlos Gomez Herrera/Gerardo Lopez Villasenor" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , , ,HARD ,challeger ,ATP
"Puerto Vallarta Challenger 2019" ,2019-05-02 00:00:00 ,"Jeevan Nedunchezhiyan/Purav Raja" ,"Darian King/Peter Polansky" ,2 ,1 ,7 ,2 ,1 , , ,6 ,6 ,3 , , ,HARD ,challeger ,ATP
"Puerto Vallarta Challenger 2019" ,2019-05-02 00:00:00 ,"Gonzalo Escobar/Luis David Martinez" ,"Ernesto Escobedo/Luis Patino" ,2 ,0 ,6 ,7 , , , ,4 ,6 , , , ,HARD ,challeger ,ATP
"Savannah Challenger 2019" ,2019-05-02 00:00:00 ,"Alex Lawson/Ruan Roelofse" ,"JC Aragone/Treat Conrad Huey" ,2 ,1 ,3 ,6 ,1 , , ,6 ,4 ,7 , , ,CLAY ,challeger ,ATP
"Savannah Challenger 2019" ,2019-05-02 00:00:00 ,"Roberto Maytin/Fernando Romboli" ,"Hunter Johnson/Yates Johnson" ,2 ,0 ,6 ,6 , , , ,3 ,3 , , , ,CLAY ,challeger ,ATP
"Savannah Challenger 2019" ,2019-05-02 00:00:00 ,"Emilio Gomez/Jack Withrow" ,"Johannes Haerteis/Benjamin Hassan" ,2 ,0 ,7 ,6 , , , ,6 ,4 , , , ,CLAY ,challeger ,ATP
"Seoul Challenger 2019" ,2019-05-02 00:00:00 ,"Sander Arends/Tristan Samuel Weissborn" ,"Andre Goransson/Hunter Reese" ,2 ,1 ,3 ,6 ,1 , , ,6 ,3 ,1 , , ,HARD ,challeger ,ATP
"Seoul Challenger 2019" ,2019-05-02 00:00:00 ,"Max Purcell/Luke Saville" ,"Yunseong Chung/Duckhee Lee" ,2 ,1 ,4 ,7 ,1 , , ,6 ,5 ,6 , , ,HARD ,challeger ,ATP
"Seoul Challenger 2019" ,2019-05-02 00:00:00 ,"Ramkumar Ramanathan/Brayden Schnur" ,"Ji Sung Nam/Min Kyu Song" ,2 ,1 ,6 ,5 ,1 , , ,3 ,7 ,6 , , ,HARD ,challeger ,ATP
"BMW Open - Munich 2019" ,2019-05-03 00:00:00 ,"Marcelo Demoliner/Divij Sharan" ,"Philipp Oswald/Mate Pavic" ,2 ,1 ,6 ,3 ,1 , , ,3 ,6 ,4 , , ,CLAY ,atp ,ATP
"Bordeaux Challenger 2019" ,2019-05-03 00:00:00 ,"Gregoire Barrere/Quentin Halys" ,"Mao Xin Gong/Ze Zhang" ,2 ,0 ,6 ,6 , , , ,4 ,3 , , , ,CLAY ,challeger ,ATP
"Bordeaux Challenger 2019" ,2019-05-03 00:00:00 ,"Elliot Benchetrit/Tristan Lamasine" ,"Nicolas Mahut/Jurgen Melzer" ,1 ,0 ,7 ,3 ,1 , , ,6 , ,2 , , ,CLAY ,challeger ,ATP
"Ostrava Challenger 2019" ,2019-05-03 00:00:00 ,"Thiemo de Bakker/Tallon Griekspoor" ,"Marek Gengel/Jan Satral" ,2 ,0 ,6 ,6 , , , ,4 ,2 , , , ,CLAY ,challeger ,ATP
"Ostrava Challenger 2019" ,2019-05-03 00:00:00 ,"Luca Margaroli/Filip Polasek" ,"Peter Heller/Scott Puodziunas" ,2 ,0 ,6 ,7 , , , ,4 ,6 , , , ,CLAY ,challeger ,ATP
"Puerto Vallarta Challenger 2019" ,2019-05-03 00:00:00 ,"Gonzalo Escobar/Luis David Martinez" ,"Hans Hach Verdugo/Ante Pavic" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , , ,HARD ,challeger ,ATP
"Savannah Challenger 2019" ,2019-05-03 00:00:00 ,"Roberto Maytin/Fernando Romboli" ,"Alex Lawson/Ruan Roelofse" ,2 ,0 ,7 ,6 , , , ,6 ,3 , , , ,CLAY ,challeger ,ATP
"Seoul Challenger 2019" ,2019-05-03 00:00:00 ,"Ruben Bemelmans/Sergiy Stakhovsky" ,"Francis Casey Alcantara/Shintaro Imai" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , , ,HARD ,challeger ,ATP
"Seoul Challenger 2019" ,2019-05-03 00:00:00 ,"Ruben Bemelmans/Sergiy Stakhovsky" ,"Ramkumar Ramanathan/Brayden Schnur" ,2 ,0 ,6 ,6 , , , ,1 ,3 , , , ,HARD ,challeger ,ATP
"Seoul Challenger 2019" ,2019-05-03 00:00:00 ,"Max Purcell/Luke Saville" ,"Sander Arends/Tristan Samuel Weissborn" ,2 ,0 ,7 ,6 , , , ,6 ,3 , , , ,HARD ,challeger ,ATP
