tournament,date,aName,bName,aSets,bSets,aS1,aS2,aS3,aS4,aS5,bS1,bS2,bS3,bS4,bS5,surface,level,federation
"Australian Open - Melbourne 2011" ,2011-01-21 00:00:00 ,"Jurgen Melzer/Philipp Petzschner" ,"Michael Berrer/Florian Mayer" ,2 ,0 ,6 ,6 , , , ,3 ,1 , , , ,HARD ,grandSlam ,GS
"Australian Open - Melbourne 2011" ,2011-01-21 00:00:00 ,"Eric Butorac/Jean Julien Rojer" ,"Mark Knowles/Michal Mertinak" ,2 ,0 ,7 ,6 , , , ,6 ,0 , , , ,HARD ,grandSlam ,GS
"Australian Open - Melbourne 2011" ,2011-01-21 00:00:00 ,"Max Mirnyi/Daniel Nestor" ,"Santiago Gonzalez/Philipp Marx" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , , ,HARD ,grandSlam ,GS
"Australian Open - Melbourne 2011" ,2011-01-22 00:00:00 ,"Mahesh Bhupathi/Leander Paes" ,"Feliciano Lopez/Juan Monaco" ,2 ,0 ,7 ,6 , , , ,6 ,4 , , , ,HARD ,grandSlam ,GS
"Australian Open - Melbourne 2011" ,2011-01-22 00:00:00 ,"Benjamin Becker/Michael Kohlmann" ,"Filip Polasek/Igor Zelenay" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , , ,HARD ,grandSlam ,GS
"Australian Open - Melbourne 2011" ,2011-01-22 00:00:00 ,"Daniele Bracciali/Potito Starace" ,"Ivan Dodig/Jarkko Nieminen" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , , ,HARD ,grandSlam ,GS
"Australian Open - Melbourne 2011" ,2011-01-22 00:00:00 ,"Marcel Granollers/Tommy Robredo" ,"Alexandr Dolgopolov/Jan Hajek" ,2 ,0 ,7 ,6 , , , ,5 ,3 , , , ,HARD ,grandSlam ,GS
"Australian Open - Melbourne 2011" ,2011-01-22 00:00:00 ,"David Marrero/Ruben Ramirez Hidalgo" ,"Sergiy Stakhovsky/Mikhail Youzhny" ,2 ,1 ,2 ,6 ,6 , , ,6 ,4 ,4 , , ,HARD ,grandSlam ,GS
"Australian Open - Melbourne 2011" ,2011-01-22 00:00:00 ,"Bjorn Phau/Janko Tipsarevic" ,"Xavier Malisse/Jamie Murray" ,2 ,1 ,3 ,6 ,6 , , ,6 ,4 ,3 , , ,HARD ,grandSlam ,GS
"Australian Open - Melbourne 2011" ,2011-01-22 00:00:00 ,"Colin Ebelthite/Adam Feeney" ,"Dustin Brown/Rogier Wassen" ,2 ,1 ,6 ,3 ,6 , , ,3 ,6 ,2 , , ,HARD ,grandSlam ,GS
"Australian Open - Melbourne 2011" ,2011-01-23 00:00:00 ,"Bob Bryan/Mike Bryan" ,"Benjamin Becker/Michael Kohlmann" ,2 ,0 ,7 ,6 , , , ,5 ,2 , , , ,HARD ,grandSlam ,GS
"Australian Open - Melbourne 2011" ,2011-01-23 00:00:00 ,"Lukasz Kubot/Oliver Marach" ,"Daniele Bracciali/Potito Starace" ,2 ,0 ,6 ,6 , , , ,3 ,1 , , , ,HARD ,grandSlam ,GS
"Australian Open - Melbourne 2011" ,2011-01-23 00:00:00 ,"Jurgen Melzer/Philipp Petzschner" ,"Bjorn Phau/Janko Tipsarevic" ,2 ,0 ,6 ,6 , , , ,3 ,2 , , , ,HARD ,grandSlam ,GS
"Australian Open - Melbourne 2011" ,2011-01-23 00:00:00 ,"Max Mirnyi/Daniel Nestor" ,"Carsten Ball/Chris Guccione" ,2 ,0 ,6 ,7 , , , ,4 ,5 , , , ,HARD ,grandSlam ,GS
"Australian Open - Melbourne 2011" ,2011-01-24 00:00:00 ,"Michael Llodra/Nenad Zimonjic" ,"Rohan Bopanna/Aisam Qureshi" ,2 ,1 ,3 ,7 ,7 , , ,6 ,6 ,6 , , ,HARD ,grandSlam ,GS
"Australian Open - Melbourne 2011" ,2011-01-24 00:00:00 ,"Mariusz Fyrstenberg/Marcin Matkowski" ,"Colin Ebelthite/Adam Feeney" ,2 ,1 ,6 ,4 ,6 , , ,1 ,6 ,4 , , ,HARD ,grandSlam ,GS
"Australian Open - Melbourne 2011" ,2011-01-24 00:00:00 ,"Mahesh Bhupathi/Leander Paes" ,"Marcel Granollers/Tommy Robredo" ,2 ,1 ,6 ,4 ,6 , , ,4 ,6 ,4 , , ,HARD ,grandSlam ,GS
"Australian Open - Melbourne 2011" ,2011-01-24 00:00:00 ,"Eric Butorac/Jean Julien Rojer" ,"David Marrero/Ruben Ramirez Hidalgo" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , , ,HARD ,grandSlam ,GS
"Australian Open - Melbourne 2011" ,2011-01-25 00:00:00 ,"Bob Bryan/Mike Bryan" ,"Jurgen Melzer/Philipp Petzschner" ,2 ,0 ,6 ,7 , , , ,3 ,6 , , , ,HARD ,grandSlam ,GS
"Australian Open - Melbourne 2011" ,2011-01-25 00:00:00 ,"Eric Butorac/Jean Julien Rojer" ,"Lukasz Kubot/Oliver Marach" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , , ,HARD ,grandSlam ,GS
"Australian Open - Melbourne 2011" ,2011-01-26 00:00:00 ,"Mahesh Bhupathi/Leander Paes" ,"Michael Llodra/Nenad Zimonjic" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , , ,HARD ,grandSlam ,GS
"Australian Open - Melbourne 2011" ,2011-01-26 00:00:00 ,"Max Mirnyi/Daniel Nestor" ,"Mariusz Fyrstenberg/Marcin Matkowski" ,2 ,0 ,7 ,6 , , , ,6 ,3 , , , ,HARD ,grandSlam ,GS
"Australian Open - Melbourne 2011" ,2011-01-27 00:00:00 ,"Bob Bryan/Mike Bryan" ,"Eric Butorac/Jean Julien Rojer" ,2 ,0 ,6 ,6 , , , ,3 ,2 , , , ,HARD ,grandSlam ,GS
"Australian Open - Melbourne 2011" ,2011-01-27 00:00:00 ,"Mahesh Bhupathi/Leander Paes" ,"Max Mirnyi/Daniel Nestor" ,2 ,1 ,7 ,4 ,6 , , ,6 ,6 ,3 , , ,HARD ,grandSlam ,GS
"Australian Open - Melbourne 2011" ,2011-01-29 00:00:00 ,"Bob Bryan/Mike Bryan" ,"Mahesh Bhupathi/Leander Paes" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , , ,HARD ,grandSlam ,GS
"Movistar Open - Santiago 2011" ,2011-01-31 00:00:00 ,"Frantisek Cermak/Leos Friedl" ,"Santiago Giraldo/Daniel Munoz De La Nava" ,2 ,0 ,6 ,7 , , , ,3 ,6 , , , ,CLAY ,atp ,ATP
"Movistar Open - Santiago 2011" ,2011-01-31 00:00:00 ,"Marcelo Melo/Bruno Soares" ,"Carlos Berlocq/Rui Machado" ,2 ,0 ,6 ,6 , , , ,1 ,4 , , , ,CLAY ,atp ,ATP
"Movistar Open - Santiago 2011" ,2011-01-31 00:00:00 ,"Nicolas Massu/Joao Souza" ,"Fabio Fognini/Filippo Volandri" ,2 ,0 ,7 ,7 , , , ,6 ,6 , , , ,CLAY ,atp ,ATP
"PBZ Zagreb Indoors - Zagreb 2011" ,2011-01-31 00:00:00 ,"Jonathan Erlich/Andy Ram" ,"Guillermo Garcia Lopez/Mischa Zverev" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , , ,I. HARD ,atp ,ATP
"PBZ Zagreb Indoors - Zagreb 2011" ,2011-01-31 00:00:00 ,"Simon Aspelin/Julian Knowle" ,"Igor Kunitsyn/Ivan Ljubicic" ,2 ,0 ,6 ,6 , , , ,2 ,0 , , , ,I. HARD ,atp ,ATP
"SA Tennis Open - Johannesburg 2011" ,2011-01-31 00:00:00 ,"Tomasz Bednarek/Michal Przysiezny" ,"Johan Brunstrom/Ken Skupski" ,2 ,1 ,7 ,4 ,1 , , ,5 ,6 ,8 , , ,HARD ,atp ,ATP
"SA Tennis Open - Johannesburg 2011" ,2011-01-31 00:00:00 ,"Yen Hsun Lu/Janko Tipsarevic" ,"Adrian Mannarino/Florent Serra" ,2 ,0 ,6 ,6 , , , ,3 ,0 , , , ,HARD ,atp ,ATP
"SA Tennis Open - Johannesburg 2011" ,2011-01-31 00:00:00 ,"Karol Beck/Dudi Sela" ,"Dustin Brown/Rogier Wassen" ,2 ,0 ,6 ,7 , , , ,3 ,5 , , , ,HARD ,atp ,ATP
"Movistar Open - Santiago 2011" ,2011-02-01 00:00:00 ,"Eduardo Schwank/Horacio Zeballos" ,"Pablo Andujar/Potito Starace" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , , ,CLAY ,atp ,ATP
"Movistar Open - Santiago 2011" ,2011-02-01 00:00:00 ,"David Marrero/Ruben Ramirez Hidalgo" ,"Franco Ferreiro/Ricardo Mello" ,2 ,1 ,6 ,4 ,1 , , ,3 ,6 ,6 , , ,CLAY ,atp ,ATP
"Movistar Open - Santiago 2011" ,2011-02-01 00:00:00 ,"Juan Ignacio Chela/Santiago Gonzalez" ,"Jorge Aguilar/Paul Capdeville" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , , ,CLAY ,atp ,ATP
"Movistar Open - Santiago 2011" ,2011-02-01 00:00:00 ,"Thomaz Bellucci/Leonardo Mayer" ,"Brian Battistone/Andreas Siljestrom" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , , ,CLAY ,atp ,ATP
"PBZ Zagreb Indoors - Zagreb 2011" ,2011-02-01 00:00:00 ,"Marcel Granollers/Marc Lopez" ,"Nikola Mektic/Ivan Zovko" ,2 ,1 ,3 ,6 ,1 , , ,6 ,3 ,2 , , ,I. HARD ,atp ,ATP
"PBZ Zagreb Indoors - Zagreb 2011" ,2011-02-01 00:00:00 ,"Ivan Dodig/Lovro Zovko" ,"Frank Moser/David Skoch" ,2 ,0 ,6 ,7 , , , ,3 ,6 , , , ,I. HARD ,atp ,ATP
"PBZ Zagreb Indoors - Zagreb 2011" ,2011-02-01 00:00:00 ,"Filip Polasek/Igor Zelenay" ,"Marin Cilic/Goran Ivanisevic" ,2 ,0 ,7 ,6 , , , ,6 ,4 , , , ,I. HARD ,atp ,ATP
"PBZ Zagreb Indoors - Zagreb 2011" ,2011-02-01 00:00:00 ,"Arnaud Clement/Christopher Kas" ,"Michael Berrer/Florian Mayer" ,2 ,1 ,6 ,3 ,1 , , ,4 ,6 ,6 , , ,I. HARD ,atp ,ATP
"Movistar Open - Santiago 2011" ,2011-02-02 00:00:00 ,"Lukasz Kubot/Oliver Marach" ,"Nicolas Massu/Joao Souza" ,1 ,0 ,w , , , , , , , , , ,CLAY ,atp ,ATP
"Movistar Open - Santiago 2011" ,2011-02-02 00:00:00 ,"Lukasz Kubot/Oliver Marach" ,"Albert Ramos Vinolas/Leonardo Tavares" ,2 ,1 ,6 ,5 ,1 , , ,3 ,7 ,9 , , ,CLAY ,atp ,ATP
"Movistar Open - Santiago 2011" ,2011-02-02 00:00:00 ,"Marcelo Melo/Bruno Soares" ,"Thomaz Bellucci/Leonardo Mayer" ,1 ,0 ,w , , , , , , , , , ,CLAY ,atp ,ATP
"Movistar Open - Santiago 2011" ,2011-02-02 00:00:00 ,"Eduardo Schwank/Horacio Zeballos" ,"Frantisek Cermak/Leos Friedl" ,2 ,0 ,6 ,6 , , , ,3 ,3 , , , ,CLAY ,atp ,ATP
"Movistar Open - Santiago 2011" ,2011-02-02 00:00:00 ,"Juan Ignacio Chela/Santiago Gonzalez" ,"David Marrero/Ruben Ramirez Hidalgo" ,2 ,0 ,7 ,6 , , , ,6 ,2 , , , ,CLAY ,atp ,ATP
"PBZ Zagreb Indoors - Zagreb 2011" ,2011-02-02 00:00:00 ,"Simon Aspelin/Julian Knowle" ,"Ivan Dodig/Lovro Zovko" ,2 ,1 ,5 ,7 ,1 , , ,7 ,5 ,2 , , ,I. HARD ,atp ,ATP
"PBZ Zagreb Indoors - Zagreb 2011" ,2011-02-02 00:00:00 ,"Marcel Granollers/Marc Lopez" ,"Jonathan Erlich/Andy Ram" ,2 ,0 ,6 ,7 , , , ,2 ,6 , , , ,I. HARD ,atp ,ATP
"PBZ Zagreb Indoors - Zagreb 2011" ,2011-02-02 00:00:00 ,"Lukas Dlouhy/Radek Stepanek" ,"Michael Kohlmann/Philipp Petzschner" ,2 ,1 ,4 ,7 ,1 , , ,6 ,6 ,6 , , ,I. HARD ,atp ,ATP
"PBZ Zagreb Indoors - Zagreb 2011" ,2011-02-02 00:00:00 ,"Dick Norman/Horia Tecau" ,"Ivo Karlovic/Dusan Vemic" ,2 ,1 ,6 ,7 ,1 , , ,7 ,6 ,8 , , ,I. HARD ,atp ,ATP
"SA Tennis Open - Johannesburg 2011" ,2011-02-02 00:00:00 ,"James Cerretani/Adil Shamasdin" ,"Kevin Anderson/Fritz Wolmarans" ,2 ,0 ,7 ,6 , , , ,6 ,4 , , , ,HARD ,atp ,ATP
"SA Tennis Open - Johannesburg 2011" ,2011-02-02 00:00:00 ,"Rik de Voest/Izak van der Merwe" ,"Philipp Oswald/Martin Slanar" ,2 ,0 ,6 ,6 , , , ,1 ,2 , , , ,HARD ,atp ,ATP
"SA Tennis Open - Johannesburg 2011" ,2011-02-02 00:00:00 ,"Scott Lipsky/Rajeev Ram" ,"Sanchai Ratiwatana/Sonchat Ratiwatana" ,2 ,1 ,6 ,3 ,1 , , ,1 ,6 ,8 , , ,HARD ,atp ,ATP
"SA Tennis Open - Johannesburg 2011" ,2011-02-02 00:00:00 ,"Jamie Murray/Alexander Peya" ,"Ashley Fisher/Jordan Kerr" ,2 ,1 ,2 ,6 ,1 , , ,6 ,2 ,7 , , ,HARD ,atp ,ATP
"SA Tennis Open - Johannesburg 2011" ,2011-02-02 00:00:00 ,"Somdev Devvarman/David Martin" ,"Martin Fischer/Rainer Schuettler" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , , ,HARD ,atp ,ATP
"PBZ Zagreb Indoors - Zagreb 2011" ,2011-02-03 00:00:00 ,"Filip Polasek/Igor Zelenay" ,"Lukas Dlouhy/Radek Stepanek" ,2 ,0 ,7 ,6 , , , ,6 ,3 , , , ,I. HARD ,atp ,ATP
"PBZ Zagreb Indoors - Zagreb 2011" ,2011-02-03 00:00:00 ,"Dick Norman/Horia Tecau" ,"Arnaud Clement/Christopher Kas" ,1 ,0 ,w , , , , , , , , , ,I. HARD ,atp ,ATP
"SA Tennis Open - Johannesburg 2011" ,2011-02-03 00:00:00 ,"James Cerretani/Adil Shamasdin" ,"Tomasz Bednarek/Michal Przysiezny" ,2 ,0 ,6 ,6 , , , ,1 ,3 , , , ,HARD ,atp ,ATP
"SA Tennis Open - Johannesburg 2011" ,2011-02-03 00:00:00 ,"Scott Lipsky/Rajeev Ram" ,"Rik de Voest/Izak van der Merwe" ,2 ,0 ,7 ,6 , , , ,6 ,3 , , , ,HARD ,atp ,ATP
"SA Tennis Open - Johannesburg 2011" ,2011-02-03 00:00:00 ,"Jamie Murray/Alexander Peya" ,"Yen Hsun Lu/Janko Tipsarevic" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , , ,HARD ,atp ,ATP
"SA Tennis Open - Johannesburg 2011" ,2011-02-03 00:00:00 ,"Karol Beck/Dudi Sela" ,"Somdev Devvarman/David Martin" ,2 ,1 ,6 ,6 ,1 , , ,7 ,3 ,1 , , ,HARD ,atp ,ATP
"Movistar Open - Santiago 2011" ,2011-02-04 00:00:00 ,"Lukasz Kubot/Oliver Marach" ,"Juan Ignacio Chela/Santiago Gonzalez" ,2 ,0 ,7 ,7 , , , ,6 ,6 , , , ,CLAY ,atp ,ATP
"Movistar Open - Santiago 2011" ,2011-02-04 00:00:00 ,"Marcelo Melo/Bruno Soares" ,"Eduardo Schwank/Horacio Zeballos" ,2 ,0 ,6 ,7 , , , ,4 ,5 , , , ,CLAY ,atp ,ATP
"PBZ Zagreb Indoors - Zagreb 2011" ,2011-02-04 00:00:00 ,"Marcel Granollers/Marc Lopez" ,"Filip Polasek/Igor Zelenay" ,2 ,1 ,3 ,6 ,1 , , ,6 ,3 ,5 , , ,I. HARD ,atp ,ATP
"PBZ Zagreb Indoors - Zagreb 2011" ,2011-02-04 00:00:00 ,"Dick Norman/Horia Tecau" ,"Simon Aspelin/Julian Knowle" ,2 ,0 ,6 ,6 , , , ,2 ,3 , , , ,I. HARD ,atp ,ATP
"SA Tennis Open - Johannesburg 2011" ,2011-02-04 00:00:00 ,"Scott Lipsky/Rajeev Ram" ,"Jamie Murray/Alexander Peya" ,2 ,0 ,7 ,7 , , , ,5 ,6 , , , ,HARD ,atp ,ATP
"Movistar Open - Santiago 2011" ,2011-02-05 00:00:00 ,"Marcelo Melo/Bruno Soares" ,"Lukasz Kubot/Oliver Marach" ,2 ,0 ,6 ,7 , , , ,3 ,6 , , , ,CLAY ,atp ,ATP
"SA Tennis Open - Johannesburg 2011" ,2011-02-05 00:00:00 ,"James Cerretani/Adil Shamasdin" ,"Karol Beck/Dudi Sela" ,2 ,0 ,7 ,6 , , , ,6 ,4 , , , ,HARD ,atp ,ATP
"PBZ Zagreb Indoors - Zagreb 2011" ,2011-02-06 00:00:00 ,"Dick Norman/Horia Tecau" ,"Marcel Granollers/Marc Lopez" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , , ,I. HARD ,atp ,ATP
"SA Tennis Open - Johannesburg 2011" ,2011-02-06 00:00:00 ,"James Cerretani/Adil Shamasdin" ,"Scott Lipsky/Rajeev Ram" ,2 ,1 ,6 ,3 ,1 , , ,3 ,6 ,7 , , ,HARD ,atp ,ATP
"ABN AMRO World Tennis Tournament - Rotterdam 2011" ,2011-02-07 00:00:00 ,"Mariusz Fyrstenberg/Marcin Matkowski" ,"Jacco Eltingh/Paul Haarhuis" ,2 ,0 ,6 ,6 , , , ,3 ,2 , , , ,I. HARD ,atp ,ATP
"ABN AMRO World Tennis Tournament - Rotterdam 2011" ,2011-02-07 00:00:00 ,"Tomas Berdych/Philipp Kohlschreiber" ,"Sergiy Stakhovsky/Mikhail Youzhny" ,2 ,1 ,7 ,3 ,1 , , ,5 ,6 ,1 , , ,I. HARD ,atp ,ATP
"SAP Open - San Jose 2011" ,2011-02-07 00:00:00 ,"Alejandro Falla/Xavier Malisse" ,"Ivo Karlovic/Dusan Vemic" ,2 ,0 ,6 ,6 , , , ,1 ,2 , , , ,I. HARD ,atp ,ATP
"SAP Open - San Jose 2011" ,2011-02-07 00:00:00 ,"Richard Berankis/Kei Nishikori" ,"Johan Brunstrom/Travis Parrott" ,2 ,1 ,6 ,6 ,1 , , ,7 ,0 ,6 , , ,I. HARD ,atp ,ATP
"ABN AMRO World Tennis Tournament - Rotterdam 2011" ,2011-02-08 00:00:00 ,"Michael Llodra/Nenad Zimonjic" ,"Rohan Bopanna/Aisam Qureshi" ,2 ,0 ,6 ,7 , , , ,4 ,6 , , , ,I. HARD ,atp ,ATP
"ABN AMRO World Tennis Tournament - Rotterdam 2011" ,2011-02-08 00:00:00 ,"Jurgen Melzer/Philipp Petzschner" ,"Lukas Dlouhy/Paul Hanley" ,2 ,1 ,7 ,6 ,1 , , ,6 ,7 ,4 , , ,I. HARD ,atp ,ATP
"ABN AMRO World Tennis Tournament - Rotterdam 2011" ,2011-02-08 00:00:00 ,"Mahesh Bhupathi/Marcel Granollers" ,"Julian Knowle/Horia Tecau" ,2 ,0 ,7 ,6 , , , ,6 ,4 , , , ,I. HARD ,atp ,ATP
"Brasil Open - Costa do Sauipe 2011" ,2011-02-08 00:00:00 ,"Albert Montanes/Ruben Ramirez Hidalgo" ,"Franco Ferreiro/Andre Sa" ,2 ,1 ,6 ,6 ,1 , , ,3 ,7 ,5 , , ,CLAY ,atp ,ATP
"Brasil Open - Costa do Sauipe 2011" ,2011-02-08 00:00:00 ,"Pablo Andujar/Daniel Gimeno Traver" ,"Augusto Laranja/Fernando Romboli" ,2 ,0 ,6 ,6 , , , ,4 ,3 , , , ,CLAY ,atp ,ATP
"Brasil Open - Costa do Sauipe 2011" ,2011-02-08 00:00:00 ,"Carlos Berlocq/Leonardo Tavares" ,"Lukasz Kubot/Oliver Marach" ,2 ,0 ,7 ,7 , , , ,6 ,5 , , , ,CLAY ,atp ,ATP
"SAP Open - San Jose 2011" ,2011-02-08 00:00:00 ,"Eric Butorac/Jean Julien Rojer" ,"Lleyton Hewitt/Fernando Verdasco" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , , ,I. HARD ,atp ,ATP
"SAP Open - San Jose 2011" ,2011-02-08 00:00:00 ,"Santiago Gonzalez/Philipp Marx" ,"Robert Kendrick/Travis Rettenmaier" ,2 ,1 ,6 ,6 ,1 , , ,7 ,3 ,2 , , ,I. HARD ,atp ,ATP
"SAP Open - San Jose 2011" ,2011-02-08 00:00:00 ,"Bradley Klahn/Ryan Thacher" ,"Dustin Brown/Rogier Wassen" ,2 ,1 ,6 ,6 ,1 , , ,3 ,7 ,5 , , ,I. HARD ,atp ,ATP
"ABN AMRO World Tennis Tournament - Rotterdam 2011" ,2011-02-09 00:00:00 ,"Tomas Berdych/Philipp Kohlschreiber" ,"Mariusz Fyrstenberg/Marcin Matkowski" ,2 ,0 ,7 ,6 , , , ,6 ,3 , , , ,I. HARD ,atp ,ATP
"ABN AMRO World Tennis Tournament - Rotterdam 2011" ,2011-02-09 00:00:00 ,"Thiemo de Bakker/Robin Haase" ,"Feliciano Lopez/Marc Lopez" ,2 ,0 ,6 ,7 , , , ,2 ,5 , , , ,I. HARD ,atp ,ATP
"ABN AMRO World Tennis Tournament - Rotterdam 2011" ,2011-02-09 00:00:00 ,"Simon Aspelin/Dick Norman" ,"Andrey Golubev/Ivan Ljubicic" ,2 ,1 ,6 ,5 ,1 , , ,3 ,7 ,4 , , ,I. HARD ,atp ,ATP
"Brasil Open - Costa do Sauipe 2011" ,2011-02-09 00:00:00 ,"Marcelo Melo/Bruno Soares" ,"Frantisek Cermak/Leos Friedl" ,2 ,1 ,7 ,5 ,1 , , ,6 ,7 ,1 , , ,CLAY ,atp ,ATP
"Brasil Open - Costa do Sauipe 2011" ,2011-02-09 00:00:00 ,"Rogerio Dutra Da Silva/Julio Silva" ,"Daniele Bracciali/Potito Starace" ,2 ,0 ,6 ,6 , , , ,4 ,3 , , , ,CLAY ,atp ,ATP
"Brasil Open - Costa do Sauipe 2011" ,2011-02-09 00:00:00 ,"Pablo Cuevas/Eduardo Schwank" ,"Nicolas Almagro/Juan Ignacio Chela" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , , ,CLAY ,atp ,ATP
"Brasil Open - Costa do Sauipe 2011" ,2011-02-09 00:00:00 ,"Fabio Fognini/David Marrero" ,"Victor Hanescu/Filippo Volandri" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , , ,CLAY ,atp ,ATP
"Brasil Open - Costa do Sauipe 2011" ,2011-02-09 00:00:00 ,"Igor Andreev/Alexandr Dolgopolov" ,"Santiago Giraldo/Leonardo Mayer" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , , ,CLAY ,atp ,ATP
"SAP Open - San Jose 2011" ,2011-02-09 00:00:00 ,"Santiago Gonzalez/Philipp Marx" ,"Richard Berankis/Kei Nishikori" ,2 ,0 ,6 ,6 , , , ,2 ,2 , , , ,I. HARD ,atp ,ATP
"SAP Open - San Jose 2011" ,2011-02-09 00:00:00 ,"Mark Knowles/Michal Mertinak" ,"Benjamin Becker/Michael Kohlmann" ,2 ,1 ,6 ,6 ,1 , , ,7 ,4 ,4 , , ,I. HARD ,atp ,ATP
"SAP Open - San Jose 2011" ,2011-02-09 00:00:00 ,"Juan Martin Del Potro/Sam Querrey" ,"Christopher Kas/Alexander Peya" ,2 ,0 ,6 ,7 , , , ,3 ,6 , , , ,I. HARD ,atp ,ATP
"ABN AMRO World Tennis Tournament - Rotterdam 2011" ,2011-02-10 00:00:00 ,"Andy Murray/Jamie Murray" ,"Julien Benneteau/Jo Wilfried Tsonga" ,2 ,0 ,6 ,6 , , , ,3 ,3 , , , ,I. HARD ,atp ,ATP
"Brasil Open - Costa do Sauipe 2011" ,2011-02-10 00:00:00 ,"Albert Montanes/Ruben Ramirez Hidalgo" ,"Rogerio Dutra Da Silva/Julio Silva" ,2 ,0 ,6 ,7 , , , ,4 ,6 , , , ,CLAY ,atp ,ATP
"Brasil Open - Costa do Sauipe 2011" ,2011-02-10 00:00:00 ,"Pablo Andujar/Daniel Gimeno Traver" ,"Carlos Berlocq/Leonardo Tavares" ,2 ,0 ,6 ,6 , , , ,3 ,2 , , , ,CLAY ,atp ,ATP
"Brasil Open - Costa do Sauipe 2011" ,2011-02-10 00:00:00 ,"Marcelo Melo/Bruno Soares" ,"Igor Andreev/Alexandr Dolgopolov" ,2 ,1 ,6 ,6 ,1 , , ,7 ,2 ,8 , , ,CLAY ,atp ,ATP
"Brasil Open - Costa do Sauipe 2011" ,2011-02-10 00:00:00 ,"Fabio Fognini/David Marrero" ,"Pablo Cuevas/Eduardo Schwank" ,2 ,0 ,7 ,6 , , , ,6 ,2 , , , ,CLAY ,atp ,ATP
"SAP Open - San Jose 2011" ,2011-02-10 00:00:00 ,"Scott Lipsky/Rajeev Ram" ,"Teimuraz Gabashvili/Denis Istomin" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , , ,I. HARD ,atp ,ATP
"SAP Open - San Jose 2011" ,2011-02-10 00:00:00 ,"Alejandro Falla/Xavier Malisse" ,"Bradley Klahn/Ryan Thacher" ,2 ,0 ,6 ,6 , , , ,0 ,2 , , , ,I. HARD ,atp ,ATP
"ABN AMRO World Tennis Tournament - Rotterdam 2011" ,2011-02-11 00:00:00 ,"Michael Llodra/Nenad Zimonjic" ,"Thiemo de Bakker/Robin Haase" ,2 ,1 ,6 ,6 ,1 , , ,4 ,7 ,5 , , ,I. HARD ,atp ,ATP
"ABN AMRO World Tennis Tournament - Rotterdam 2011" ,2011-02-11 00:00:00 ,"Andy Murray/Jamie Murray" ,"Mahesh Bhupathi/Marcel Granollers" ,2 ,0 ,6 ,6 , , , ,2 ,3 , , , ,I. HARD ,atp ,ATP
"ABN AMRO World Tennis Tournament - Rotterdam 2011" ,2011-02-11 00:00:00 ,"Jurgen Melzer/Philipp Petzschner" ,"Simon Aspelin/Dick Norman" ,2 ,0 ,6 ,6 , , , ,2 ,2 , , , ,I. HARD ,atp ,ATP
"Brasil Open - Costa do Sauipe 2011" ,2011-02-11 00:00:00 ,"Pablo Andujar/Daniel Gimeno Traver" ,"Albert Montanes/Ruben Ramirez Hidalgo" ,2 ,0 ,6 ,6 , , , ,1 ,4 , , , ,CLAY ,atp ,ATP
"Brasil Open - Costa do Sauipe 2011" ,2011-02-11 00:00:00 ,"Marcelo Melo/Bruno Soares" ,"Fabio Fognini/David Marrero" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , , ,CLAY ,atp ,ATP
"SAP Open - San Jose 2011" ,2011-02-11 00:00:00 ,"Scott Lipsky/Rajeev Ram" ,"Eric Butorac/Jean Julien Rojer" ,2 ,0 ,7 ,6 , , , ,6 ,3 , , , ,I. HARD ,atp ,ATP
"ABN AMRO World Tennis Tournament - Rotterdam 2011" ,2011-02-12 00:00:00 ,"Jurgen Melzer/Philipp Petzschner" ,"Andy Murray/Jamie Murray" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , , ,I. HARD ,atp ,ATP
"Brasil Open - Costa do Sauipe 2011" ,2011-02-12 00:00:00 ,"Marcelo Melo/Bruno Soares" ,"Pablo Andujar/Daniel Gimeno Traver" ,2 ,0 ,7 ,6 , , , ,6 ,3 , , , ,CLAY ,atp ,ATP
"SAP Open - San Jose 2011" ,2011-02-12 00:00:00 ,"Scott Lipsky/Rajeev Ram" ,"Santiago Gonzalez/Philipp Marx" ,2 ,0 ,7 ,6 , , , ,5 ,3 , , , ,I. HARD ,atp ,ATP
